target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,GR,2026-04-19,2,quantile,0.3,517.2829861675516,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.3,485.30168832778617,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.3,431.2228556710278,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.35,553.0619940411722,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.35,523.244832578639,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.35,487.50216385020923,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.35,441.48309717640643,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.4,555.261977920748,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.4,531.99405183921,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.4,493.07943077682904,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.4,451.0632775139017,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.45,559.5091144478355,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.45,538.619004773813,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.45,495.76727353538513,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.45,461.2739110325335,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.5,564.2652436005283,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.5,545.8286281878311,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.5,499.6053877814094,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.5,465.0288762235325,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.55,568.8337008335981,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.55,549.5205842910347,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.55,510.9468663410022,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.55,472.84776286170404,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.6,572.2056973857424,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.6,552.7436155418269,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.6,523.9033310727912,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.6,475.96420508914156,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.65,575.2974594893195,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.65,555.8725833761226,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.65,530.7457726058706,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.65,481.87673689817063,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.7,578.2893623282,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.7,564.0329714316606,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.7,537.4962946091051,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.7,497.3948117676087,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.75,578.9997934441126,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.75,575.2079732369339,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.75,538.8821000694827,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.75,502.37114342930465,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.8,586.9431249845827,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.8,583.2859199465668,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.8,539.4673328373038,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.8,507.1475181023893,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.85,605.8055341808134,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.85,589.4279933175425,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.85,546.2744724739606,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.85,511.7498206810086,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.9,607.5487343724337,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.9,593.1842692210871,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.9,550.578003605205,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.9,515.9121175038434,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.95,614.1361219371231,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.95,603.3494714285107,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.95,583.6082120283048,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.95,522.980734274023,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.975,630.1806725899132,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.975,617.3854717329674,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.975,595.1417647797061,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.975,529.8452026993012,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.99,634.4195985655563,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.99,636.4000858655755,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.99,650.9042443557078,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.99,532.1807954270477,2026-04-15
ILI incidence,GR,2026-04-12,1,median,,564.2652436005283,2026-04-15
ILI incidence,GR,2026-04-19,2,median,,545.8286281878311,2026-04-15
ILI incidence,GR,2026-04-26,3,median,,499.6053877814094,2026-04-15
ILI incidence,GR,2026-05-03,4,median,,465.0288762235325,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.01,1.727832729714361,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.01,1.1068625642979688,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.01,0.8167562940179494,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.01,1.0761334468331303,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.025,1.7579699661943182,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.025,1.9416950561736186,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.025,0.8796288443974236,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.025,1.1206393424551833,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.05,1.815834812493971,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.05,2.0021134719500955,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.05,0.9143772488963103,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.05,1.185076129657294,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.1,1.842182100455139,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.1,2.155968348408668,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.1,0.9672099979732774,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.1,1.2499733594545273,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.15,1.8854012474107842,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.15,2.2233879926823255,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.15,0.9889218527702291,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.15,1.3216235135240408,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.2,1.909903698900708,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.2,2.261285543161277,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.2,1.0042982109980787,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.2,1.3639144099624607,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.25,1.9304085055144058,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.25,2.2864784867626735,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.25,1.023497555037831,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.25,1.3877868780475286,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.3,1.9484686817791017,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.3,2.324129350009088,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.3,1.060026441602386,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.3,1.4132357612126814,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.35,1.9574591276391933,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.35,2.3497335350932116,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.35,1.0901555853919398,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.35,1.4369224186936604,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.4,1.9726128662227982,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.4,2.3642041169088763,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.4,1.140676598846875,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.4,1.463103171452415,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.45,2.0094980341406896,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.45,2.3742869321052695,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.45,1.1800563289394215,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.45,1.4909107607135101,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.5,2.0426940897093253,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.5,2.4071227665209705,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.5,1.2005722227976225,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.5,1.5209247348134882,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.55,2.070884636017968,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.55,2.4433807619967203,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.55,1.2168291724109161,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.55,1.5443345939731954,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.6,2.0836484004968088,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.6,2.4638573497377,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.6,1.2476363544583604,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.6,1.5617760887284913,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.65,2.0981054264853998,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.65,2.48613077164533,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.65,1.2863994222161104,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.65,1.5855537253012257,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.7,2.135014663425073,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.7,2.5122778909111054,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.7,1.328875524034016,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.7,1.6040411923959992,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.75,2.1616521123617085,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.75,2.5377884342469295,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.75,1.3796507007234604,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.75,1.624959529370951,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.8,2.191668173193347,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.8,2.566205296187164,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.8,1.4313912226963945,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.8,1.6572510047181845,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.85,2.2562503656750454,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.85,2.606820937681633,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.85,1.47239630862555,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.85,1.6945996802086094,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.9,2.4075177787359507,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.9,2.645161609091238,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.9,1.5058795722754499,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.9,1.7247365964856494,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.95,2.5171609454059416,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.95,2.6983356204440607,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.95,1.599237996852158,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.95,1.8403445914912544,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.975,2.6172511007775716,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.975,2.7372176164432953,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.975,1.7885476602021997,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.975,1.890838900807089,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.99,3.057191043149882,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.99,2.862866128032083,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.99,2.972540082359554,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.99,2.3008896749001204,2026-04-15
ILI incidence,IS,2026-04-12,1,median,,2.0426940897093253,2026-04-15
ILI incidence,IS,2026-04-19,2,median,,2.4071227665209705,2026-04-15
ILI incidence,IS,2026-04-26,3,median,,1.2005722227976225,2026-04-15
ILI incidence,IS,2026-05-03,4,median,,1.5209247348134882,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.01,3.8096859755429837,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.01,2.656674068148094,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.01,2.91508444290049,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.01,2.7175061250323305,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.025,4.485692123089451,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.025,2.718044627800235,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.025,3.0275563223295663,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.025,3.497475497065932,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.05,4.4976367948469695,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.05,3.0669050824879154,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.05,3.1079312729164186,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.05,3.5995272419450295,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.1,4.599370916576676,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.1,3.3199492833049367,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.1,3.2557600223155005,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.1,3.622300764261291,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.15,4.683944847610293,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.15,3.395941296991862,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.15,3.473398740886484,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.15,3.6660693535983,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.2,4.910532117645882,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.2,3.4789512838659475,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.2,3.5077312639868135,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.2,3.761459417528563,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.25,5.355213260629078,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.25,3.548877964777462,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.25,3.529954983760611,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.25,3.9803331866193785,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.3,5.433844107025455,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.3,3.6298692983791807,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.3,3.5762132844698327,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.3,4.1123331358080595,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.35,5.4826500338946556,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.35,3.7114428792032585,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.35,3.6263804435263953,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.35,4.152062194472025,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.4,5.529673571336684,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.4,3.8176547504317377,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.4,3.7160314178022142,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.4,4.172028921139603,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.45,5.592603728188353,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.45,3.9332049338298116,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.45,3.8398074364856867,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.45,4.2001541205171,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.5,5.661919832121793,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.5,4.089683258056308,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.5,3.939234770751159,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.5,4.233891885284626,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.55,5.7304599792272475,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.55,4.162960175602188,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.55,4.026454030923779,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.55,4.295664408288219,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.6,5.7753751983193515,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.6,4.226481434128677,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.6,4.16450854279806,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.6,4.351271773448998,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.65,5.814759607188739,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.65,4.247651166469966,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.65,4.2121705250419526,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.65,4.398774404218566,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.7,5.892632840251161,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.7,4.297913395539227,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.7,4.246138811171809,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.7,4.462062181105297,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.75,5.990784654060498,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.75,4.371174148865182,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.75,4.278936985984144,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.75,4.555343555654345,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.8,6.1065317465272155,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.8,4.472111798123185,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.8,4.312972463123671,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.8,4.782212583896665,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.85,6.327709099732255,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.85,4.5880861907767985,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.85,4.342053429621631,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.85,5.089974686689153,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.9,6.360368378071691,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.9,5.031929234359631,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.9,4.432264068962198,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.9,5.1169333571257996,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.95,6.398579505093125,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.95,5.327383054770846,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.95,5.0124121180777355,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.95,5.165022739503255,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.975,6.447142900843917,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.975,5.398463637517606,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.975,5.243091361519368,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.975,5.1978623304794755,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.99,7.586695679558093,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.99,5.452926048367955,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.99,5.3018581498255655,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.99,5.425825256302896,2026-04-15
ILI incidence,IE,2026-04-12,1,median,,5.661919832121793,2026-04-15
ILI incidence,IE,2026-04-19,2,median,,4.089683258056308,2026-04-15
ILI incidence,IE,2026-04-26,3,median,,3.939234770751159,2026-04-15
ILI incidence,IE,2026-05-03,4,median,,4.233891885284626,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.01,14.914819946784405,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.01,6.062885107453868,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.01,4.0966604192264375,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.01,0.0,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.025,15.45810139233442,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.025,9.882755691114529,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.025,5.332968827060649,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.025,3.506796179809151,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.05,16.102880046834187,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.05,10.75794820735264,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.05,7.411668599974665,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.05,4.340604828337724,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.1,16.57011888749128,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.1,10.938532629871201,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.1,8.186996301290096,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.1,5.698080559312939,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.15,16.845827874688172,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.15,11.056192157179835,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.15,8.643381573482602,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.15,6.21391512553775,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.2,17.257331603619644,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.2,11.075072132014219,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.2,8.800671875022767,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.2,6.542249371071685,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.25,17.837416316160613,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.25,11.179910010293403,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.25,8.96941304697212,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.25,6.711941628390619,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.3,18.341892099779674,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.3,11.307462902014501,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.3,9.275253702202319,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.3,6.8620414054189665,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.35,18.683681865205212,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.35,11.42803845118014,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.35,9.705934799239769,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.35,7.053323912981398,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.4,18.820392981754722,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.4,11.543112335739144,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.4,9.811373760746186,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.4,7.18957430549114,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.45,18.951888223595216,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.45,11.73686351923442,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.45,9.946261735399654,2026-04-15
