target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,IE,2026-04-26,2,quantile,0.45,3.830325666677042,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.45,4.000745174665526,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.45,2.5367772893201925,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.5,3.0857832231707913,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.5,3.847301155716017,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.5,4.053558671667716,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.5,2.6150179245659926,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.55,3.1101653199964034,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.55,3.8534034488163873,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.55,4.138089327379813,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.55,2.6500963265823723,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.6,3.1456363001391154,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.6,3.868260451080695,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.6,4.340831215649798,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.6,2.696898466989483,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.65,3.15453760895184,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.65,3.8947452504008133,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.65,4.380851013108362,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.65,2.7132039740321643,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.7,3.227105548127123,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.7,3.9583857765086123,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.7,4.390498810912083,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.7,2.774486845994918,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.75,3.3030186775362833,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.75,4.032634546962058,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.75,4.455689556072168,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.75,2.9464771156165477,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.8,3.398167504238199,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.8,4.483034904049042,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.8,4.516766813610489,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.8,3.0369729760102664,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.85,3.5143434102955484,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.85,4.610234056423453,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.85,4.570440389800498,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.85,3.11684258557834,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.9,3.658233020216763,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.9,4.647984075054021,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.9,4.64978956568766,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.9,3.2446152574872245,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.95,3.956457671525665,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.95,4.854270790389491,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.95,4.896354661568792,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.95,3.367830879488468,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.975,4.098748906059655,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.975,4.965961767623442,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.975,5.02645766714477,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.975,3.9668018315638434,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.99,4.176389156587691,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.99,5.072425901892269,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.99,5.12517671984672,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.99,4.406843828527627,2026-04-22
ILI incidence,IE,2026-04-19,1,median,,3.0857832231707913,2026-04-22
ILI incidence,IE,2026-04-26,2,median,,3.847301155716017,2026-04-22
ILI incidence,IE,2026-05-03,3,median,,4.053558671667716,2026-04-22
ILI incidence,IE,2026-05-10,4,median,,2.6150179245659926,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.01,6.029539246850501,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.01,5.754731158957757,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.01,2.4065636497524885,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.01,2.9840211920196213,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.025,6.329085729844664,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.025,6.241073971006265,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.025,3.6456909414955336,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.025,3.0201396043699162,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.05,6.9820431952355575,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.05,6.468819690035746,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.05,4.017318496143467,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.05,3.2007585960677645,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.1,8.65591602091118,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.1,6.555469577674784,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.1,4.88249960661716,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.1,3.342005590029494,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.15,8.907802527908203,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.15,7.689345823615922,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.15,6.118320255350638,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.15,3.475904047357315,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.2,9.134415808101993,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.2,8.014235485166637,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.2,6.193366052799514,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.2,3.6098746537827586,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.25,9.375338262224965,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.25,8.228055532301294,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.25,6.351272762904192,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.25,4.136527006572594,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.3,9.775485774932895,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.3,8.517804543379818,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.3,6.4239860423075,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.3,4.304588887393887,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.35,10.15333486728828,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.35,8.744976964812977,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.35,6.519912463369536,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.35,4.47063945249631,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.4,10.348778767552302,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.4,8.899272707467592,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.4,6.707707024889092,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.4,4.700479854869996,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.45,10.457948345286564,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.45,9.057749142374282,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.45,6.906196556160716,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.45,5.011111752000627,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.5,10.564692308439007,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.5,9.088394071412843,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.5,7.034882861130227,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.5,5.3462428675133165,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.55,11.082571459389968,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.55,9.361278016644182,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.55,7.124582761822217,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.55,5.417883887237474,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.6,11.254028683835843,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.6,9.63604213314972,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.6,7.411193515732591,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.6,5.630477649132536,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.65,11.366851019547381,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.65,9.840316653747651,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.65,7.799633970453546,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.65,5.897565514701887,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.7,12.123229205814708,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.7,10.0614631276152,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.7,7.883631157550659,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.7,6.28172411506993,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.75,13.055496396395231,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.75,10.258346110374362,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.75,8.074593410555186,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.75,6.755249662780891,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.8,13.280660665393054,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.8,10.720177561885073,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.8,8.380025786323289,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.8,7.0964974483346674,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.85,13.396480877997377,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.85,11.275754710893748,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.85,8.64099906838115,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.85,7.197472306816386,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.9,13.465271614273343,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.9,11.919126860509797,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.9,9.461245846611673,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.9,7.4938017647199855,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.95,13.895242269543125,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.95,12.312578596801856,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.95,10.140278162486116,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.95,8.62901550088328,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.975,14.24400579047637,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.975,12.435054135358808,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.975,10.27625114077285,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.975,10.916944818240593,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.99,14.516971857427254,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.99,12.552929973455756,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.99,11.512768435087105,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.99,11.312107971562158,2026-04-22
ILI incidence,LT,2026-04-19,1,median,,10.564692308439007,2026-04-22
ILI incidence,LT,2026-04-26,2,median,,9.088394071412843,2026-04-22
ILI incidence,LT,2026-05-03,3,median,,7.034882861130227,2026-04-22
ILI incidence,LT,2026-05-10,4,median,,5.3462428675133165,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.01,1045.5545678192022,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.01,978.8255639996687,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.01,385.7917592815272,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.01,776.6827634206105,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.025,1078.5813664181635,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.025,1162.4892242672586,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.025,546.8989651270094,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.025,797.4698454021056,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.05,1125.7187470418928,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.05,1176.5149963049212,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.05,684.2019281374202,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.05,830.7136028019664,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.1,1397.2554640417575,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.1,1218.3268899081695,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.1,805.7033091827234,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.1,891.9668697220158,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.15,1497.7133069021716,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.15,1243.669024004033,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.15,840.7367523491397,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.15,914.5812188172475,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.2,1522.400284286874,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.2,1261.1851117592018,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.2,862.1557059301726,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.2,933.0497938234311,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.25,1545.5297831528462,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.25,1280.5789585704458,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.25,902.726019656575,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.25,951.8054433176206,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.3,1561.9955483602969,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.3,1315.588216400196,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.3,915.5576893292955,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.3,1019.3678014655391,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.35,1572.982119872026,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.35,1368.3377270656856,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.35,933.4709958065007,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.35,1029.3747495819705,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.4,1584.316255219747,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.4,1378.050364997936,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.4,961.624189020216,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.4,1041.0381236739133,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.45,1593.2768805979156,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.45,1390.2210218998616,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.45,970.6624426087586,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.45,1064.9065622299227,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.5,1621.0197851839503,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.5,1400.9521495367458,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.5,1003.4135870849746,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.5,1097.3530772474655,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.55,1634.5826889601435,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.55,1413.0422788384906,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.55,1028.505157415615,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.55,1116.7533836766236,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.6,1649.197164912182,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.6,1425.469200127593,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.6,1052.8789910527107,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.6,1133.0560925489585,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.65,1677.114558107854,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.65,1444.1174651703504,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.65,1077.3848883387323,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.65,1136.5110831029247,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.7,1700.1897171687203,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.7,1502.8701884522238,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.7,1100.1075815537263,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.7,1156.9077013750705,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.75,1715.3189409857625,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.75,1606.2340778433859,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.75,1111.6434276492216,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.75,1189.9510248194906,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.8,1842.7196209571923,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.8,1626.1526894416666,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.8,1122.5089800656106,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.8,1232.214541436619,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.85,1903.837783384294,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.85,1664.5810090065784,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.85,1131.5424957521636,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.85,1278.0944786115024,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.9,1961.1264012381432,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.9,1696.4803016010228,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.9,1135.188877765508,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.9,1311.8332394214929,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.95,2016.726639897639,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.95,1774.9858364254833,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.95,1162.7936217199108,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.95,1349.732522995,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.975,2034.181638465503,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.975,1805.5442468011415,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.975,1236.037086274883,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.975,1395.7848279932978,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.99,2040.8799314898738,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.99,1827.3840813581876,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.99,1321.3501803963575,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.99,1494.166203464273,2026-04-22
ILI incidence,LU,2026-04-19,1,median,,1621.0197851839503,2026-04-22
ILI incidence,LU,2026-04-26,2,median,,1400.9521495367458,2026-04-22
ILI incidence,LU,2026-05-03,3,median,,1003.4135870849746,2026-04-22
ILI incidence,LU,2026-05-10,4,median,,1097.3530772474655,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.01,20.090035025105582,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.01,19.818146652095518,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.01,3.5076131186372397,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.01,5.538859510674776,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.025,22.090479498828692,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.025,20.150719264608384,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.025,9.43139949135028,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.025,9.031286556838394,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.05,22.6438286302272,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.05,20.434641387295596,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.05,10.774578679309894,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.05,10.383682834561338,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.1,23.115501425919405,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.1,20.708347041317708,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.1,11.254969930685965,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.1,13.365782875576162,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.15,23.57372360835443,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.15,21.001083392484468,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.15,11.400008981856718,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.15,14.169647245469335,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.2,23.944609378142474,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.2,21.400884249417093,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.2,11.63524213395266,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.2,14.466340345654954,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.25,24.266028701808935,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.25,21.564525300200543,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.25,11.81159768248387,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.25,14.634411806103575,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.3,24.6133385951732,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.3,21.703786164611948,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.3,11.919275774979273,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.3,14.80331936203597,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.35,24.8134759863032,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.35,21.886500000976,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.35,12.036922482487315,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.35,14.957212824208057,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.4,25.04569117368544,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.4,21.994747827073425,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.4,12.173000816085795,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.4,15.102737451485098,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.45,25.254794939723652,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.45,22.079310008240697,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.45,12.378156047603088,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.45,15.249080173872088,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.5,25.476765913937406,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.5,22.200422283733218,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.5,12.4734684114581,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.5,15.344749095887344,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.55,25.634234609119304,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.55,22.3027270596629,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.55,12.512975977408422,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.55,15.444055340316131,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.6,25.90508744873873,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.6,22.43054230969987,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.6,12.949367639000709,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.6,15.614502319231862,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.65,26.02813256017599,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.65,22.535329793433142,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.65,13.051467765562236,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.65,16.003558529595995,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.7,26.139664077755036,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.7,22.701113692046285,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.7,13.158802024255147,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.7,16.35660329420904,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.75,26.243997017984448,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.75,22.842155334953794,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.75,13.375865171307886,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.75,16.62254770316167,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.8,26.38029206773378,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.8,22.95665170593583,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.8,13.633046705385576,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.8,16.797544629061534,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.85,26.518821067166474,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.85,23.170516006173912,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.85,13.849838996619603,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.85,16.964299087831687,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.9,26.6472030868315,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.9,23.35275465532242,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.9,14.133726779988834,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.9,17.285997251685956,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.95,26.74554339549939,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.95,23.875482182130778,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.95,15.519357965612917,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.95,17.40850063203762,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.975,26.788626440721927,2026-04-22
