origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.010,0.0
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.025,4.805000000000173
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.050,558.19
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.100,1004.4000000000001
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.150,1248.1999999999998
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.200,1427.9
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.250,1594.675
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.300,1713.4
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.350,1827.5599999999997
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.400,1939.52
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.450,2049.25
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.500,2161.1
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.550,2258.9700000000003
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.600,2367.9
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.650,2489.185000000001
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.700,2604.42
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.750,2726.175
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.800,2871.9400000000005
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.850,3046.66
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.900,3273.5100000000007
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.950,3710.374999999999
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.975,4261.019999999999
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.990,4888.0070000000005
2026-04-15,ILI incidence,1,2026-04-12,AT,median,,2161.1
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.010,0.0
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.025,0.0
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.050,129.99500000000003
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.100,677.7800000000002
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.150,1005.0399999999998
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.200,1239.0000000000002
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.250,1421.3750000000007
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.300,1581.8700000000001
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.350,1734.1650000000002
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.400,1866.6400000000008
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.450,2012.5200000000007
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.500,2146.7
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.550,2284.2900000000004
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.600,2423.8999999999996
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.650,2563.57
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.700,2723.7
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.750,2875.250000000001
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.800,3072.84
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.850,3293.945
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.900,3586.5
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.950,4108.294999999999
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.975,4682.405
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.990,5228.815
2026-04-15,ILI incidence,2,2026-04-19,AT,median,,2146.7
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.010,0.0
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.025,0.0
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.050,0.0
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.100,432.430000000001
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.150,809.1499999999997
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.200,1055.3800000000003
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.250,1282.8750000000005
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.300,1477.34
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.350,1671.9649999999997
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.400,1842.0200000000004
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.450,1991.565
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.500,2136.0
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.550,2303.2800000000007
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.600,2456.84
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.650,2632.97
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.700,2821.229999999999
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.750,3024.75
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.800,3253.100000000001
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.850,3513.53
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.900,3855.520000000001
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.950,4482.219999999999
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.975,5110.847499999999
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.990,5751.5070000000005
2026-04-15,ILI incidence,3,2026-04-26,AT,median,,2136.0
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.010,0.0
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.025,0.0
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.050,0.0
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.100,233.4900000000009
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.150,647.9100000000002
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.200,942.4999999999999
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.250,1198.7750000000003
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.300,1415.9499999999996
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.350,1611.92
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.400,1801.8000000000009
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.450,1983.7550000000003
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.500,2150.85
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.550,2336.5350000000003
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.600,2533.4999999999995
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.650,2727.2100000000005
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.700,2934.3699999999994
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.750,3140.2750000000005
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.800,3382.7999999999997
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.850,3699.06
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.900,4109.400000000001
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.950,4752.444999999999
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.975,5332.554999999998
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.990,6080.0970000000025
2026-04-15,ILI incidence,4,2026-05-03,AT,median,,2150.85
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.010,0.0
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.025,0.0
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.050,0.0
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.100,0.0
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.150,0.0
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.200,0.0
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.250,3.6750000000000007
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.300,18.499999999999993
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.350,30.400000000000002
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.400,41.46000000000004
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.450,52.199999999999996
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.500,62.0
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.550,71.8
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.600,82.79999999999998
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.650,93.8
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.700,108.0
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.750,122.72499999999998
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.800,141.5
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.850,170.41499999999996
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.900,215.41000000000005
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.950,308.49999999999994
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.975,373.7024999999999
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.990,466.0190000000004
2026-04-15,ILI incidence,1,2026-04-12,BE,median,,62.0
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.010,0.0
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.025,0.0
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.050,0.0
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.100,0.0
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.150,0.0
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.200,0.0
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.250,0.0
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.300,1.2000000000000235
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.350,19.0
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.400,33.59999999999999
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.450,47.955
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.500,62.650000000000034
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.550,77.34500000000008
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.600,91.3
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.650,106.63500000000008
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.700,125.12999999999992
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.750,147.19999999999996
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.800,174.6
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.850,209.63
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.900,265.69999999999993
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.950,354.6049999999999
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.975,439.805
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.990,520.3090000000002
2026-04-15,ILI incidence,2,2026-04-19,BE,median,,62.650000000000034
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.010,0.0
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.025,0.0
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.050,0.0
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.100,0.0
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.150,0.0
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.200,0.0
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.250,0.0
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.300,0.0
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.350,7.900000000000017
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.400,25.999999999999996
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.450,45.8
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.500,63.20000000000002
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.550,80.60000000000004
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.600,96.9
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.650,119.03500000000001
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.700,141.29999999999998
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.750,168.10000000000002
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.800,200.49999999999994
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.850,239.79999999999995
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.900,301.02000000000004
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.950,392.51999999999975
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.975,476.50749999999994
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.990,569.3040000000001
2026-04-15,ILI incidence,3,2026-04-26,BE,median,,63.20000000000002
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.010,0.0
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.025,0.0
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.050,0.0
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.100,0.0
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.150,0.0
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.200,0.0
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.250,0.0
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.300,0.0
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.350,0.0
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.400,20.900000000000016
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.450,42.699999999999996
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.500,62.85000000000001
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.550,84.4
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.600,107.0
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.650,129.60000000000002
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.700,155.59999999999994
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.750,185.97499999999997
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.800,222.12000000000003
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.850,270.09999999999997
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.900,338.20000000000005
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.950,437.44999999999925
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.975,525.2049999999999
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.990,626.2009999999999
2026-04-15,ILI incidence,4,2026-05-03,BE,median,,62.85000000000001
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.010,0.0
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.025,0.0
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.050,0.0
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.100,0.0
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.150,0.0
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.200,0.0
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.250,0.0
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.300,0.0
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.350,0.0
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.400,5.551115123125783e-17
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.450,0.19999999999999998
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.500,0.3
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.550,0.4
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.600,0.6
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.650,1.0999999999999999
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.700,2.0
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.750,4.5
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.800,8.200000000000001
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.850,13.314999999999966
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.900,25.200000000000006
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.950,43.00499999999992
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.975,78.10249999999995
2026-04-15,ILI incidence,1,2026-04-12,HR,quantile,0.990,99.3050000000001
2026-04-15,ILI incidence,1,2026-04-12,HR,median,,0.3
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.010,0.0
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.025,0.0
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.050,0.0
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.100,0.0
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.150,0.0
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.200,0.0
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.250,0.0
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.300,0.0
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.350,0.0
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.400,0.0
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.450,0.0
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.500,0.3
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.550,0.5999999999999999
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.600,1.2999999999999998
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.650,2.7
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.700,5.700000000000001
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.750,9.299999999999997
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.800,14.8
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.850,23.8
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.900,36.4
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.950,65.80499999999991
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.975,93.20499999999993
2026-04-15,ILI incidence,2,2026-04-19,HR,quantile,0.990,131.00100000000003
2026-04-15,ILI incidence,2,2026-04-19,HR,median,,0.3
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.010,0.0
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.025,0.0
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.050,0.0
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.100,0.0
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.150,0.0
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.200,0.0
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.250,0.0
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.300,0.0
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.350,0.0
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.400,0.0
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.450,0.0
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.500,0.20000000000000012
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.550,0.9000000000000029
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.600,2.499999999999999
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.650,5.599999999999998
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.700,9.099999999999998
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.750,13.399999999999999
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.800,21.2
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.850,30.51499999999997
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.900,43.3
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.950,77.89999999999998
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.975,99.39999999999999
2026-04-15,ILI incidence,3,2026-04-26,HR,quantile,0.990,137.00100000000003
2026-04-15,ILI incidence,3,2026-04-26,HR,median,,0.20000000000000012
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.010,0.0
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.025,0.0
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.050,0.0
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.100,0.0
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.150,0.0
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.200,0.0
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.250,0.0
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.300,0.0
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.350,0.0
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.400,0.0
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.450,0.0
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.500,0.29999999999999993
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.550,1.5
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.600,4.099999999999998
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.650,7.6999999999999975
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.700,11.799999999999999
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.750,17.999999999999993
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.800,25.700000000000006
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.850,36.99999999999999
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.900,52.09999999999999
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.950,82.59999999999998
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.975,110.31499999999978
2026-04-15,ILI incidence,4,2026-05-03,HR,quantile,0.990,140.10100000000003
2026-04-15,ILI incidence,4,2026-05-03,HR,median,,0.29999999999999993
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.010,0.0
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.025,0.0
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.050,0.0
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.100,0.5999999999999996
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.150,5.499999999999998
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.200,7.4
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.250,8.5
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.300,9.6
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.350,10.399999999999999
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.400,10.8
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.450,11.2
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.500,11.6
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.550,12.1
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.600,12.4
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.650,12.9
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.700,13.6
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.750,14.6
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.800,15.799999999999999
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.850,17.700000000000003
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.900,23.1
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.950,41.0
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.975,49.29999999999999
2026-04-15,ILI incidence,1,2026-04-12,CZ,quantile,0.990,60.399999999999984
2026-04-15,ILI incidence,1,2026-04-12,CZ,median,,11.6
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.010,0.0
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.025,0.0
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.050,0.0
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.100,0.0
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.150,0.0
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.200,1.8000000000000025
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.250,5.099999999999999
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.300,7.100000000000004
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.350,8.600000000000001
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.400,9.7
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.450,10.7
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.500,11.600000000000001
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.550,12.5
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.600,13.499999999999998
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.650,14.599999999999998
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.700,16.0
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.750,18.0
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.800,21.0
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.850,25.4
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.900,36.400000000000006
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.950,50.0
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.975,60.102499999999964
2026-04-15,ILI incidence,2,2026-04-19,CZ,quantile,0.990,77.09999999999998
2026-04-15,ILI incidence,2,2026-04-19,CZ,median,,11.600000000000001
2026-04-15,ILI incidence,3,2026-04-26,CZ,quantile,0.010,0.0
2026-04-15,ILI incidence,3,2026-04-26,CZ,quantile,0.025,0.0
2026-04-15,ILI incidence,3,2026-04-26,CZ,quantile,0.050,0.0
2026-04-15,ILI incidence,3,2026-04-26,CZ,quantile,0.100,0.0
2026-04-15,ILI incidence,3,2026-04-26,CZ,quantile,0.150,0.0
2026-04-15,ILI incidence,3,2026-04-26,CZ,quantile,0.200,0.0
2026-04-15,ILI incidence,3,2026-04-26,CZ,quantile,0.250,1.0
2026-04-15,ILI incidence,3,2026-04-26,CZ,quantile,0.300,4.299999999999999
2026-04-15,ILI incidence,3,2026-04-26,CZ,quantile,0.350,6.700000000000001
2026-04-15,ILI incidence,3,2026-04-26,CZ,quantile,0.400,8.6
2026-04-15,ILI incidence,3,2026-04-26,CZ,quantile,0.450,10.2
2026-04-15,ILI incidence,3,2026-04-26,CZ,quantile,0.500,11.700000000000001
