origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.100,0.0
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.150,0.0
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.200,0.0
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.250,0.0
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.300,0.0
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.350,0.0
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.400,0.0
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.450,0.10000000000000017
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.500,0.5
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.550,0.7999999999999999
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.600,1.5
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.650,2.9
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.700,5.899999999999999
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.750,9.299999999999999
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.800,14.120000000000076
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.850,23.3
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.900,35.49999999999998
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.950,56.40499999999991
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.975,88.01499999999976
2026-04-08,ILI incidence,1,2026-04-05,HR,quantile,0.990,132.39999999999998
2026-04-08,ILI incidence,1,2026-04-05,HR,median,,0.5
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.010,0.0
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.025,0.0
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.050,0.0
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.100,0.0
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.150,0.0
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.200,0.0
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.250,0.0
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.300,0.0
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.350,0.0
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.400,0.0
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.450,0.0
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.500,0.5
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.550,1.1000000000000003
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.600,2.6
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.650,5.599999999999998
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.700,8.999999999999995
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.750,13.400000000000002
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.800,20.60000000000001
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.850,28.199999999999996
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.900,41.3
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.950,76.59999999999998
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.975,98.71499999999979
2026-04-08,ILI incidence,2,2026-04-12,HR,quantile,0.990,138.401
2026-04-08,ILI incidence,2,2026-04-12,HR,median,,0.5
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.010,0.0
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.025,0.0
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.050,0.0
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.100,0.0
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.150,0.0
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.200,0.0
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.250,0.0
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.300,0.0
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.350,0.0
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.400,0.0
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.450,0.0
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.500,0.40000000000000013
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.550,1.7
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.600,4.199999999999999
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.650,7.635000000000039
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.700,11.999999999999998
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.750,17.899999999999995
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.800,25.200000000000003
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.850,35.199999999999974
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.900,48.910000000000046
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.950,79.79999999999998
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.975,106.00999999999983
2026-04-08,ILI incidence,3,2026-04-19,HR,quantile,0.990,139.19999999999996
2026-04-08,ILI incidence,3,2026-04-19,HR,median,,0.40000000000000013
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.010,0.0
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.025,0.0
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.050,0.0
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.100,0.0
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.150,0.0
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.200,0.0
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.250,0.0
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.300,0.0
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.350,0.0
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.400,0.0
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.450,0.0
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.500,0.5
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.550,2.4999999999999987
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.600,5.899999999999999
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.650,9.935000000000041
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.700,14.7
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.750,21.599999999999998
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.800,29.000000000000007
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.850,39.81499999999997
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.900,55.99999999999998
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.950,87.29999999999998
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.975,117.6
2026-04-08,ILI incidence,4,2026-04-26,HR,quantile,0.990,144.20200000000003
2026-04-08,ILI incidence,4,2026-04-26,HR,median,,0.5
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.010,0.0
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.025,0.0
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.050,0.0
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.100,0.0
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.150,0.0
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.200,0.0
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.250,6.000000000000002
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.300,10.200000000000001
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.350,13.700000000000001
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.400,16.3
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.450,18.555000000000017
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.500,20.600000000000005
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.550,22.900000000000002
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.600,25.1
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.650,27.799999999999997
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.700,30.8
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.750,35.3
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.800,41.0
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.850,49.1
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.900,59.51000000000004
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.950,75.0
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.975,89.49999999999997
2026-04-08,ILI incidence,1,2026-04-05,CZ,quantile,0.990,100.1
2026-04-08,ILI incidence,1,2026-04-05,CZ,median,,20.600000000000005
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.010,0.0
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.025,0.0
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.050,0.0
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.100,0.0
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.150,0.0
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.200,0.0
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.250,2.299999999999992
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.300,7.369999999999983
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.350,11.5
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.400,15.000000000000002
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.450,17.900000000000002
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.500,20.7
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.550,23.299999999999997
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.600,26.0
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.650,29.1
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.700,32.89999999999999
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.750,38.1
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.800,44.7
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.850,52.91499999999998
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.900,63.199999999999996
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.950,80.6
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.975,93.1
2026-04-08,ILI incidence,2,2026-04-12,CZ,quantile,0.990,109.80200000000002
2026-04-08,ILI incidence,2,2026-04-12,CZ,median,,20.7
2026-04-08,ILI incidence,3,2026-04-19,CZ,quantile,0.010,0.0
2026-04-08,ILI incidence,3,2026-04-19,CZ,quantile,0.025,0.0
2026-04-08,ILI incidence,3,2026-04-19,CZ,quantile,0.050,0.0
2026-04-08,ILI incidence,3,2026-04-19,CZ,quantile,0.100,0.0
2026-04-08,ILI incidence,3,2026-04-19,CZ,quantile,0.150,0.0
2026-04-08,ILI incidence,3,2026-04-19,CZ,quantile,0.200,0.0
2026-04-08,ILI incidence,3,2026-04-19,CZ,quantile,0.250,0.0
2026-04-08,ILI incidence,3,2026-04-19,CZ,quantile,0.300,5.4
2026-04-08,ILI incidence,3,2026-04-19,CZ,quantile,0.350,10.000000000000004
2026-04-08,ILI incidence,3,2026-04-19,CZ,quantile,0.400,13.70000000000002
2026-04-08,ILI incidence,3,2026-04-19,CZ,quantile,0.450,17.199999999999996
2026-04-08,ILI incidence,3,2026-04-19,CZ,quantile,0.500,20.5
