origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-04-08,ILI incidence,2026-04-05,1,AT,quantile,0.01,261.59
2026-04-08,ILI incidence,2026-04-12,2,AT,quantile,0.01,132.90
2026-04-08,ILI incidence,2026-04-19,3,AT,quantile,0.01,63.10
2026-04-08,ILI incidence,2026-04-26,4,AT,quantile,0.01,27.92
2026-04-08,ILI incidence,2026-04-05,1,AT,quantile,0.025,267.45
2026-04-08,ILI incidence,2026-04-12,2,AT,quantile,0.025,138.69
2026-04-08,ILI incidence,2026-04-19,3,AT,quantile,0.025,66.75
2026-04-08,ILI incidence,2026-04-26,4,AT,quantile,0.025,30.04
2026-04-08,ILI incidence,2026-04-05,1,AT,quantile,0.05,282.03
2026-04-08,ILI incidence,2026-04-12,2,AT,quantile,0.05,146.57
2026-04-08,ILI incidence,2026-04-19,3,AT,quantile,0.05,71.39
2026-04-08,ILI incidence,2026-04-26,4,AT,quantile,0.05,32.40
2026-04-08,ILI incidence,2026-04-05,1,AT,quantile,0.1,300.20
2026-04-08,ILI incidence,2026-04-12,2,AT,quantile,0.1,163.87
2026-04-08,ILI incidence,2026-04-19,3,AT,quantile,0.1,81.97
2026-04-08,ILI incidence,2026-04-26,4,AT,quantile,0.1,38.06
2026-04-08,ILI incidence,2026-04-05,1,AT,quantile,0.15,313.36
2026-04-08,ILI incidence,2026-04-12,2,AT,quantile,0.15,174.40
2026-04-08,ILI incidence,2026-04-19,3,AT,quantile,0.15,91.90
2026-04-08,ILI incidence,2026-04-26,4,AT,quantile,0.15,45.50
2026-04-08,ILI incidence,2026-04-05,1,AT,quantile,0.2,324.50
2026-04-08,ILI incidence,2026-04-12,2,AT,quantile,0.2,182.86
2026-04-08,ILI incidence,2026-04-19,3,AT,quantile,0.2,97.76
2026-04-08,ILI incidence,2026-04-26,4,AT,quantile,0.2,49.38
2026-04-08,ILI incidence,2026-04-05,1,AT,quantile,0.25,336.78
2026-04-08,ILI incidence,2026-04-12,2,AT,quantile,0.25,190.90
2026-04-08,ILI incidence,2026-04-19,3,AT,quantile,0.25,101.80
2026-04-08,ILI incidence,2026-04-26,4,AT,quantile,0.25,51.90
2026-04-08,ILI incidence,2026-04-05,1,AT,quantile,0.3,346.97
2026-04-08,ILI incidence,2026-04-12,2,AT,quantile,0.3,196.86
2026-04-08,ILI incidence,2026-04-19,3,AT,quantile,0.3,105.80
2026-04-08,ILI incidence,2026-04-26,4,AT,quantile,0.3,54.31
2026-04-08,ILI incidence,2026-04-05,1,AT,quantile,0.35,358.43
2026-04-08,ILI incidence,2026-04-12,2,AT,quantile,0.35,204.00
2026-04-08,ILI incidence,2026-04-19,3,AT,quantile,0.35,110.30
2026-04-08,ILI incidence,2026-04-26,4,AT,quantile,0.35,56.90
