origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-04-22,ILI incidence,2026-04-19,1,BE,quantile,0.85,28.88
2026-04-22,ILI incidence,2026-04-26,2,BE,quantile,0.85,19.80
2026-04-22,ILI incidence,2026-05-03,3,BE,quantile,0.85,12.80
2026-04-22,ILI incidence,2026-05-10,4,BE,quantile,0.85,7.80
2026-04-22,ILI incidence,2026-04-19,1,BE,quantile,0.9,29.52
2026-04-22,ILI incidence,2026-04-26,2,BE,quantile,0.9,20.48
2026-04-22,ILI incidence,2026-05-03,3,BE,quantile,0.9,13.30
2026-04-22,ILI incidence,2026-05-10,4,BE,quantile,0.9,8.16
2026-04-22,ILI incidence,2026-04-19,1,BE,quantile,0.95,30.48
2026-04-22,ILI incidence,2026-04-26,2,BE,quantile,0.95,21.44
2026-04-22,ILI incidence,2026-05-03,3,BE,quantile,0.95,14.24
2026-04-22,ILI incidence,2026-05-10,4,BE,quantile,0.95,8.80
2026-04-22,ILI incidence,2026-04-19,1,BE,quantile,0.975,31.20
2026-04-22,ILI incidence,2026-04-26,2,BE,quantile,0.975,22.35
2026-04-22,ILI incidence,2026-05-03,3,BE,quantile,0.975,15.11
2026-04-22,ILI incidence,2026-05-10,4,BE,quantile,0.975,9.52
2026-04-22,ILI incidence,2026-04-19,1,BE,quantile,0.99,31.92
2026-04-22,ILI incidence,2026-04-26,2,BE,quantile,0.99,23.12
2026-04-22,ILI incidence,2026-05-03,3,BE,quantile,0.99,15.80
2026-04-22,ILI incidence,2026-05-10,4,BE,quantile,0.99,10.24
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.01,4.10
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.01,2.30
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.01,1.10
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.01,0.50
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.025,4.40
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.025,2.40
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.025,1.20
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.025,0.56
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.05,4.50
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.05,2.60
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.05,1.30
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.05,0.64
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.1,4.80
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.1,2.88
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.1,1.50
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.1,0.72
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.15,5.00
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.15,3.04
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.15,1.68
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.15,0.88
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.2,5.20
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.2,3.20
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.2,1.84
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.2,0.96
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.25,5.36
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.25,3.40
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.25,2.00
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.25,1.04
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.3,5.52
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.3,3.52
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.3,2.10
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.3,1.12
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.35,5.68
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.35,3.70
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.35,2.20
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.35,1.20
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.4,5.80
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.4,3.84
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.4,2.32
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.4,1.28
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.45,5.92
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.45,4.00
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.45,2.48
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.45,1.40
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.5,6.08
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.5,4.10
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.5,2.56
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.5,1.44
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.55,6.20
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.55,4.22
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.55,2.67
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.55,1.60
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.6,6.31
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.6,4.32
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.6,2.80
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.6,1.68
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.65,6.40
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.65,4.48
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.65,2.88
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.65,1.76
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.7,6.56
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.7,4.56
