target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,GR,2026-04-12,1,quantile,0.55,521.2967340561327,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.55,550.6585404458956,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.55,478.6291374537104,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.55,460.1826787946069,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.6,524.7267193435732,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.6,554.2201604430838,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.6,482.9712425304465,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.6,468.4114354708802,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.65,528.8178168671209,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.65,557.3060630899324,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.65,486.98774326313116,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.65,470.42631001411996,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.7,537.3998724649464,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.7,559.4006514051551,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.7,490.4280701407948,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.7,472.01048507343245,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.75,544.1060009439637,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.75,561.5713034821964,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.75,495.37097304498593,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.75,475.17751385955916,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.8,555.4793663201939,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.8,563.6909129917715,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.8,506.0799688590102,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.8,479.69935241288806,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.85,567.6390181614748,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.85,565.2719536912857,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.85,524.0003989935511,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.85,485.08151445230646,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.9,590.7911392445224,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.9,566.3051039268485,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.9,540.9261568685014,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.9,494.3715309321196,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.95,616.2864556309478,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.95,578.120001147135,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.95,571.9014978732541,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.95,538.6097584386066,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.975,667.586091396559,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.975,614.5321472375231,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.975,580.0946392179574,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.975,547.030426094138,2026-04-15
ILI incidence,GR,2026-04-12,1,quantile,0.99,684.8900805057909,2026-04-15
ILI incidence,GR,2026-04-19,2,quantile,0.99,633.5296362932718,2026-04-15
ILI incidence,GR,2026-04-26,3,quantile,0.99,589.9504959997433,2026-04-15
ILI incidence,GR,2026-05-03,4,quantile,0.99,557.9984404267589,2026-04-15
ILI incidence,GR,2026-04-12,1,median,,517.1820650877497,2026-04-15
ILI incidence,GR,2026-04-19,2,median,,545.5321209281199,2026-04-15
ILI incidence,GR,2026-04-26,3,median,,477.29321558413045,2026-04-15
ILI incidence,GR,2026-05-03,4,median,,456.09433326082006,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.01,0.0,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.01,0.0,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.01,0.0,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.01,0.0,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.025,0.6978683121245094,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.025,1.7215196299449886,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.025,0.7819129866428144,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.025,0.6573435263517391,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.05,0.9632234404342662,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.05,1.8505766761686049,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.05,1.0218928537645,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.05,0.7938507680011136,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.1,1.1275493269285612,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.1,2.191401373649757,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.1,1.3128295338065286,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.1,1.0828415838253835,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.15,1.25528125366153,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.15,2.3217805816212755,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.15,1.5157921415705526,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.15,1.2483570836755669,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.2,1.3763303575667636,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.2,2.500573439479708,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.2,1.720715514767529,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.2,1.3335508133568592,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.25,1.4153830578895181,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.25,2.7695140373483516,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.25,1.898547553477137,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.25,1.3848386749251915,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.3,1.4714704159466092,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.3,2.91842506108111,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.3,2.0617525903598444,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.3,1.437244884035573,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.35,1.5184745981282042,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.35,3.12461206004664,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.35,2.226662631467008,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.35,1.4952392575583802,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.4,1.5419995290030086,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.4,3.2236848138305945,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.4,2.334737274835969,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.4,1.5753625527707578,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.45,1.562808853119455,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.45,3.3417515334953594,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.45,2.40367020985422,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.45,1.6691463388866699,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.5,1.624902278412817,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.5,3.4651415612020253,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.5,2.4416734786219143,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.5,1.888697593528447,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.55,1.6906680165760082,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.55,3.590128828231083,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.55,2.584902202788401,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.55,2.0860813883532647,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.6,1.7469681340873882,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.6,3.7197798895656464,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.6,2.6968561634599655,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.6,2.2264821266463475,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.65,1.8137980206239024,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.65,3.848102159781183,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.65,2.8207288014546847,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.65,2.2957051616496402,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.7,1.880895482971948,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.7,3.9475628827324485,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.7,2.9369827669154613,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.7,2.3773153778805387,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.75,1.9452662428253613,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.75,3.9705666722755133,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.75,3.2413657751976093,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.75,2.5170989014594123,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.8,2.035062290098265,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.8,4.010078696684912,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.8,3.48633166419049,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.8,2.648612730738963,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.85,2.3533258443740364,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.85,4.138992303027119,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.85,3.754192276735706,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.85,2.8651022746966057,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.9,2.672096262585376,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.9,4.871784918216093,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.9,4.051053331750994,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.9,3.6853818085393857,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.95,2.9647250991295886,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.95,5.282771044440985,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.95,4.206974042072857,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.95,3.9764556129988207,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.975,3.517367745444129,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.975,5.409194767000911,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.975,4.290219890323872,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.975,4.159243887297639,2026-04-15
ILI incidence,IS,2026-04-12,1,quantile,0.99,4.68692956081317,2026-04-15
ILI incidence,IS,2026-04-19,2,quantile,0.99,5.495043561443902,2026-04-15
ILI incidence,IS,2026-04-26,3,quantile,0.99,4.330506721534789,2026-04-15
ILI incidence,IS,2026-05-03,4,quantile,0.99,4.183210293530238,2026-04-15
ILI incidence,IS,2026-04-12,1,median,,1.624902278412817,2026-04-15
ILI incidence,IS,2026-04-19,2,median,,3.4651415612020253,2026-04-15
ILI incidence,IS,2026-04-26,3,median,,2.4416734786219143,2026-04-15
ILI incidence,IS,2026-05-03,4,median,,1.888697593528447,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.01,0.0,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.01,0.5798780160735488,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.01,1.4983498412860625,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.01,0.8909630207555963,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.025,0.4415717000962226,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.025,3.628156254646611,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.025,2.5668331138226144,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.025,3.4668265305646724,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.05,3.2781277549706296,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.05,3.985471547775667,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.05,3.7419269649162072,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.05,3.703139650279454,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.1,3.8428863557963826,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.1,4.148638221365017,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.1,4.449467516627758,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.1,4.230273790213503,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.15,4.723916966873226,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.15,4.225278360248036,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.15,4.8598850565530824,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.15,4.392503455924553,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.2,5.120365267937163,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.2,4.2681335936236025,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.2,5.120702844082376,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.2,4.641072280438964,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.25,5.287861273651355,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.25,4.377730990029211,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.25,5.19146889417393,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.25,4.970565374657606,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.3,5.485404774021803,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.3,4.540923033116351,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.3,5.235867755541453,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.3,5.096966997678859,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.35,5.67271242601385,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.35,4.661362892689345,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.35,5.669515271232073,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.35,5.303447255429354,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.4,6.054707573513997,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.4,4.857520038910061,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.4,6.130694422963919,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.4,5.441288384015717,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.45,6.22128179059511,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.45,5.035816060899894,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.45,6.348367474707084,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.45,5.560258600695739,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.5,6.278642550331831,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.5,5.447007478047912,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.5,6.5301120541753495,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.5,5.6517588883064125,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.55,6.4389004536765,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.55,5.6345967771479195,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.55,6.680081233051095,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.55,5.984118068738085,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.6,6.5237078854689825,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.6,5.81105715149892,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.6,7.090185656080822,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.6,6.459990217298291,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.65,6.567739309421562,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.65,6.020551126209265,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.65,7.167975317675394,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.65,6.531937668511486,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.7,7.757302224302815,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.7,6.603161615408007,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.7,7.2511062992880575,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.7,6.5698736129536455,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.75,7.904782590384942,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.75,6.674159403514667,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.75,7.397853356940243,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.75,6.957767840205282,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.8,8.126520902084277,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.8,7.060316587030505,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.8,7.576568108974826,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.8,7.286518685100886,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.85,8.469443004249642,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.85,7.338775275620618,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.85,7.774875505208034,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.85,7.373685837095489,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.9,8.84288789420979,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.9,7.575166932181697,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.9,7.987973046490253,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.9,7.478157424373784,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.95,10.491240552898436,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.95,8.505110931662436,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.95,8.164690294809873,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.95,9.092638813172663,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.975,10.858986597982714,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.975,8.67754851915182,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.975,9.394818874705313,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.975,9.66422519345461,2026-04-15
ILI incidence,IE,2026-04-12,1,quantile,0.99,11.009007373176601,2026-04-15
ILI incidence,IE,2026-04-19,2,quantile,0.99,9.393113114450621,2026-04-15
ILI incidence,IE,2026-04-26,3,quantile,0.99,9.673485771360124,2026-04-15
ILI incidence,IE,2026-05-03,4,quantile,0.99,10.466008275088665,2026-04-15
ILI incidence,IE,2026-04-12,1,median,,6.278642550331831,2026-04-15
ILI incidence,IE,2026-04-19,2,median,,5.447007478047912,2026-04-15
ILI incidence,IE,2026-04-26,3,median,,6.5301120541753495,2026-04-15
ILI incidence,IE,2026-05-03,4,median,,5.6517588883064125,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.01,0.0,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.01,2.753803572091212,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.01,0.9082817945911986,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.01,0.0,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.025,3.5067730868279754,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.025,3.630842102015068,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.025,3.7694151540456478,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.025,0.37746916220331056,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.05,4.903385330089503,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.05,4.252191585290043,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.05,3.9287617148709715,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.05,1.3892929593158898,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.1,7.038495429449516,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.1,5.105181202068824,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.1,4.2412209789137725,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.1,2.2864964541406985,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.15,8.140475195843157,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.15,6.363072494030504,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.15,5.1273288190016775,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.15,2.5731511484399636,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.2,8.964684166269958,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.2,6.656752610515283,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.2,5.76196629392338,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.2,2.8486595059997213,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.25,9.820730305024904,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.25,7.389758883755189,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.25,5.93012535483307,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.25,3.1206910615531984,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.3,10.326484041214343,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.3,8.674695044637277,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.3,6.523315630840579,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.3,3.3962052611266995,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.35,10.67595939662638,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.35,9.374934155054618,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.35,7.178442796942688,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.35,3.688411697536712,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.4,10.950129866319886,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.4,9.944589109054018,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.4,7.934798096942535,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.4,4.299808226860858,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.45,11.237766151347195,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.45,10.56365922653676,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.45,8.507826848901734,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.45,5.005192262243442,2026-04-15
