target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2026-04-15,2026-04-19,0.975,2,quantile,2850.22742334587
ILI incidence,AT,2026-04-15,2026-04-19,0.99,2,quantile,3174.24029950428
ILI incidence,AT,2026-04-15,2026-04-26,0.01,3,quantile,436.767639800235
ILI incidence,AT,2026-04-15,2026-04-26,0.025,3,quantile,525.131447013575
ILI incidence,AT,2026-04-15,2026-04-26,0.05,3,quantile,623.091173189199
ILI incidence,AT,2026-04-15,2026-04-26,0.1,3,quantile,751.801608144362
ILI incidence,AT,2026-04-15,2026-04-26,0.15,3,quantile,843.041654048954
ILI incidence,AT,2026-04-15,2026-04-26,0.2,3,quantile,921.509971828245
ILI incidence,AT,2026-04-15,2026-04-26,0.25,3,quantile,981.035741322954
ILI incidence,AT,2026-04-15,2026-04-26,0.3,3,quantile,1044.65334104395
ILI incidence,AT,2026-04-15,2026-04-26,0.35,3,quantile,1103.27638604478
ILI incidence,AT,2026-04-15,2026-04-26,0.4,3,quantile,1156.36912067854
ILI incidence,AT,2026-04-15,2026-04-26,0.45,3,quantile,1251.24096777199
ILI incidence,AT,2026-04-15,2026-04-26,0.5,3,quantile,1311.72549270953
ILI incidence,AT,2026-04-15,2026-04-26,0.55,3,quantile,1400.79776766858
ILI incidence,AT,2026-04-15,2026-04-26,0.6,3,quantile,1474.72527892123
ILI incidence,AT,2026-04-15,2026-04-26,0.65,3,quantile,1571.91231615561
ILI incidence,AT,2026-04-15,2026-04-26,0.7,3,quantile,1654.02206288454
ILI incidence,AT,2026-04-15,2026-04-26,0.75,3,quantile,1789.84327729147
ILI incidence,AT,2026-04-15,2026-04-26,0.8,3,quantile,1888.73566484279
ILI incidence,AT,2026-04-15,2026-04-26,0.85,3,quantile,2061.4384025438
ILI incidence,AT,2026-04-15,2026-04-26,0.9,3,quantile,2285.42972235128
ILI incidence,AT,2026-04-15,2026-04-26,0.95,3,quantile,2598.42228003612
ILI incidence,AT,2026-04-15,2026-04-26,0.975,3,quantile,2860.81899178757
ILI incidence,AT,2026-04-15,2026-04-26,0.99,3,quantile,3155.90226907668
ILI incidence,AT,2026-04-15,2026-05-03,0.01,4,quantile,320.759173433225
ILI incidence,AT,2026-04-15,2026-05-03,0.025,4,quantile,406.882706819904
ILI incidence,AT,2026-04-15,2026-05-03,0.05,4,quantile,479.729416093403
ILI incidence,AT,2026-04-15,2026-05-03,0.1,4,quantile,586.329871521769
ILI incidence,AT,2026-04-15,2026-05-03,0.15,4,quantile,696.617843848286
ILI incidence,AT,2026-04-15,2026-05-03,0.2,4,quantile,759.515588995625
ILI incidence,AT,2026-04-15,2026-05-03,0.25,4,quantile,832.353928901335
ILI incidence,AT,2026-04-15,2026-05-03,0.3,4,quantile,893.655530926295
ILI incidence,AT,2026-04-15,2026-05-03,0.35,4,quantile,960.210787389741
ILI incidence,AT,2026-04-15,2026-05-03,0.4,4,quantile,1049.4070090953
ILI incidence,AT,2026-04-15,2026-05-03,0.45,4,quantile,1096.83180523733
ILI incidence,AT,2026-04-15,2026-05-03,0.5,4,quantile,1173.50540100723
ILI incidence,AT,2026-04-15,2026-05-03,0.55,4,quantile,1245.49720426364
ILI incidence,AT,2026-04-15,2026-05-03,0.6,4,quantile,1334.01003473404
ILI incidence,AT,2026-04-15,2026-05-03,0.65,4,quantile,1402.89423467332
ILI incidence,AT,2026-04-15,2026-05-03,0.7,4,quantile,1505.89503286891
ILI incidence,AT,2026-04-15,2026-05-03,0.75,4,quantile,1624.56300423624
ILI incidence,AT,2026-04-15,2026-05-03,0.8,4,quantile,1774.15149965156
ILI incidence,AT,2026-04-15,2026-05-03,0.85,4,quantile,1963.1762863236
ILI incidence,AT,2026-04-15,2026-05-03,0.9,4,quantile,2166.59663717935
ILI incidence,AT,2026-04-15,2026-05-03,0.95,4,quantile,2522.43420139264
ILI incidence,AT,2026-04-15,2026-05-03,0.975,4,quantile,2824.90869217177
ILI incidence,AT,2026-04-15,2026-05-03,0.99,4,quantile,3240.02107107318
ILI incidence,AT,2026-04-15,2026-04-12,,1,median,1684.25555252269
ILI incidence,AT,2026-04-15,2026-04-19,,2,median,1480.49538618429
ILI incidence,AT,2026-04-15,2026-04-26,,3,median,1311.72549270953
ILI incidence,AT,2026-04-15,2026-05-03,,4,median,1173.50540100723
ILI incidence,BE,2026-04-15,2026-04-12,0.01,1,quantile,4.53550321077338
ILI incidence,BE,2026-04-15,2026-04-12,0.025,1,quantile,10.7099573178453
ILI incidence,BE,2026-04-15,2026-04-12,0.05,1,quantile,17.1070320361129
ILI incidence,BE,2026-04-15,2026-04-12,0.1,1,quantile,25.7398936263715
ILI incidence,BE,2026-04-15,2026-04-12,0.15,1,quantile,31.1473444380922
ILI incidence,BE,2026-04-15,2026-04-12,0.2,1,quantile,37.6967082037799
ILI incidence,BE,2026-04-15,2026-04-12,0.25,1,quantile,42.7716753709542
ILI incidence,BE,2026-04-15,2026-04-12,0.3,1,quantile,47.331760463639
ILI incidence,BE,2026-04-15,2026-04-12,0.35,1,quantile,51.7593527175386
ILI incidence,BE,2026-04-15,2026-04-12,0.4,1,quantile,55.4064764954936
ILI incidence,BE,2026-04-15,2026-04-12,0.45,1,quantile,59.6249643447217
ILI incidence,BE,2026-04-15,2026-04-12,0.5,1,quantile,63.1062515210252
ILI incidence,BE,2026-04-15,2026-04-12,0.55,1,quantile,67.7800090950214
ILI incidence,BE,2026-04-15,2026-04-12,0.6,1,quantile,72.2456984156066
ILI incidence,BE,2026-04-15,2026-04-12,0.65,1,quantile,78.2647142447699
ILI incidence,BE,2026-04-15,2026-04-12,0.7,1,quantile,83.5176208577901
ILI incidence,BE,2026-04-15,2026-04-12,0.75,1,quantile,89.0137583432725
ILI incidence,BE,2026-04-15,2026-04-12,0.8,1,quantile,98.656355016914
ILI incidence,BE,2026-04-15,2026-04-12,0.85,1,quantile,111.227626655536
ILI incidence,BE,2026-04-15,2026-04-12,0.9,1,quantile,123.367609359509
ILI incidence,BE,2026-04-15,2026-04-12,0.95,1,quantile,140.803433861227
ILI incidence,BE,2026-04-15,2026-04-12,0.975,1,quantile,155.117265206007
ILI incidence,BE,2026-04-15,2026-04-12,0.99,1,quantile,182.473614889947
ILI incidence,BE,2026-04-15,2026-04-19,0.01,2,quantile,9.64306141551238
ILI incidence,BE,2026-04-15,2026-04-19,0.025,2,quantile,12.2374126006681
ILI incidence,BE,2026-04-15,2026-04-19,0.05,2,quantile,16.2523292375856
ILI incidence,BE,2026-04-15,2026-04-19,0.1,2,quantile,24.5653853394795
ILI incidence,BE,2026-04-15,2026-04-19,0.15,2,quantile,29.6837171636216
ILI incidence,BE,2026-04-15,2026-04-19,0.2,2,quantile,36.2303694165166
ILI incidence,BE,2026-04-15,2026-04-19,0.25,2,quantile,41.7439396700237
ILI incidence,BE,2026-04-15,2026-04-19,0.3,2,quantile,45.6888385059214
ILI incidence,BE,2026-04-15,2026-04-19,0.35,2,quantile,50.7739035084055
ILI incidence,BE,2026-04-15,2026-04-19,0.4,2,quantile,55.8431955542768
ILI incidence,BE,2026-04-15,2026-04-19,0.45,2,quantile,59.8154871326199
ILI incidence,BE,2026-04-15,2026-04-19,0.5,2,quantile,63.9779896563223
ILI incidence,BE,2026-04-15,2026-04-19,0.55,2,quantile,70.5976408139253
ILI incidence,BE,2026-04-15,2026-04-19,0.6,2,quantile,77.3609928427357
ILI incidence,BE,2026-04-15,2026-04-19,0.65,2,quantile,82.8380900478757
ILI incidence,BE,2026-04-15,2026-04-19,0.7,2,quantile,91.2404965624263
ILI incidence,BE,2026-04-15,2026-04-19,0.75,2,quantile,100.251459967275
ILI incidence,BE,2026-04-15,2026-04-19,0.8,2,quantile,110.614956153612
ILI incidence,BE,2026-04-15,2026-04-19,0.85,2,quantile,124.064626962227
ILI incidence,BE,2026-04-15,2026-04-19,0.9,2,quantile,140.951803828321
ILI incidence,BE,2026-04-15,2026-04-19,0.95,2,quantile,171.745879578126
ILI incidence,BE,2026-04-15,2026-04-19,0.975,2,quantile,200.546788494505
ILI incidence,BE,2026-04-15,2026-04-19,0.99,2,quantile,249.776006435141
ILI incidence,BE,2026-04-15,2026-04-26,0.01,3,quantile,9.06668746264985
ILI incidence,BE,2026-04-15,2026-04-26,0.025,3,quantile,14.2689516973858
ILI incidence,BE,2026-04-15,2026-04-26,0.05,3,quantile,17.7281384306798
ILI incidence,BE,2026-04-15,2026-04-26,0.1,3,quantile,24.3630158375257
ILI incidence,BE,2026-04-15,2026-04-26,0.15,3,quantile,29.3794988764187
ILI incidence,BE,2026-04-15,2026-04-26,0.2,3,quantile,34.0850691229914
ILI incidence,BE,2026-04-15,2026-04-26,0.25,3,quantile,39.640369135156
ILI incidence,BE,2026-04-15,2026-04-26,0.3,3,quantile,44.596374606733
ILI incidence,BE,2026-04-15,2026-04-26,0.35,3,quantile,50.2079324588277
ILI incidence,BE,2026-04-15,2026-04-26,0.4,3,quantile,54.2598205715491
ILI incidence,BE,2026-04-15,2026-04-26,0.45,3,quantile,59.8117015492926
ILI incidence,BE,2026-04-15,2026-04-26,0.5,3,quantile,65.3376418695628
ILI incidence,BE,2026-04-15,2026-04-26,0.55,3,quantile,72.0434994174083
ILI incidence,BE,2026-04-15,2026-04-26,0.6,3,quantile,79.5100744267555
ILI incidence,BE,2026-04-15,2026-04-26,0.65,3,quantile,90.1440640121659
ILI incidence,BE,2026-04-15,2026-04-26,0.7,3,quantile,100.948656630519
ILI incidence,BE,2026-04-15,2026-04-26,0.75,3,quantile,111.055079452504
ILI incidence,BE,2026-04-15,2026-04-26,0.8,3,quantile,122.89653124945
ILI incidence,BE,2026-04-15,2026-04-26,0.85,3,quantile,137.212354525852
ILI incidence,BE,2026-04-15,2026-04-26,0.9,3,quantile,162.551122958657
ILI incidence,BE,2026-04-15,2026-04-26,0.95,3,quantile,208.635425374729
ILI incidence,BE,2026-04-15,2026-04-26,0.975,3,quantile,275.489889347353
ILI incidence,BE,2026-04-15,2026-04-26,0.99,3,quantile,353.09643132593
ILI incidence,BE,2026-04-15,2026-05-03,0.01,4,quantile,9.30954548691934
ILI incidence,BE,2026-04-15,2026-05-03,0.025,4,quantile,12.4203486954901
ILI incidence,BE,2026-04-15,2026-05-03,0.05,4,quantile,15.9397308804281
ILI incidence,BE,2026-04-15,2026-05-03,0.1,4,quantile,21.1587838331411
ILI incidence,BE,2026-04-15,2026-05-03,0.15,4,quantile,25.9720913502987
ILI incidence,BE,2026-04-15,2026-05-03,0.2,4,quantile,32.2754706508922
ILI incidence,BE,2026-04-15,2026-05-03,0.25,4,quantile,36.5082367609538
ILI incidence,BE,2026-04-15,2026-05-03,0.3,4,quantile,42.9875568569907
ILI incidence,BE,2026-04-15,2026-05-03,0.35,4,quantile,48.1327576781346
ILI incidence,BE,2026-04-15,2026-05-03,0.4,4,quantile,54.3891047131273
ILI incidence,BE,2026-04-15,2026-05-03,0.45,4,quantile,60.235932953632
ILI incidence,BE,2026-04-15,2026-05-03,0.5,4,quantile,67.295129638302
ILI incidence,BE,2026-04-15,2026-05-03,0.55,4,quantile,75.5454043899379
ILI incidence,BE,2026-04-15,2026-05-03,0.6,4,quantile,82.3823620492935
ILI incidence,BE,2026-04-15,2026-05-03,0.65,4,quantile,93.4375649661197
ILI incidence,BE,2026-04-15,2026-05-03,0.7,4,quantile,105.124360167282
ILI incidence,BE,2026-04-15,2026-05-03,0.75,4,quantile,117.746218020225
ILI incidence,BE,2026-04-15,2026-05-03,0.8,4,quantile,128.003572991835
ILI incidence,BE,2026-04-15,2026-05-03,0.85,4,quantile,151.761165669072
ILI incidence,BE,2026-04-15,2026-05-03,0.9,4,quantile,182.35218733506
ILI incidence,BE,2026-04-15,2026-05-03,0.95,4,quantile,249.554906479923
ILI incidence,BE,2026-04-15,2026-05-03,0.975,4,quantile,337.617196466988
ILI incidence,BE,2026-04-15,2026-05-03,0.99,4,quantile,449.195385270013
ILI incidence,BE,2026-04-15,2026-04-12,,1,median,63.1062515210252
ILI incidence,BE,2026-04-15,2026-04-19,,2,median,63.9779896563223
ILI incidence,BE,2026-04-15,2026-04-26,,3,median,65.3376418695628
ILI incidence,BE,2026-04-15,2026-05-03,,4,median,67.295129638302
ILI incidence,CH,2026-04-15,2026-04-12,0.01,1,quantile,2.54382570320056
ILI incidence,CH,2026-04-15,2026-04-12,0.025,1,quantile,3.66184796520092
ILI incidence,CH,2026-04-15,2026-04-12,0.05,1,quantile,5.65304335591473
ILI incidence,CH,2026-04-15,2026-04-12,0.1,1,quantile,8.48603386530362
ILI incidence,CH,2026-04-15,2026-04-12,0.15,1,quantile,10.3218932813835
ILI incidence,CH,2026-04-15,2026-04-12,0.2,1,quantile,12.1977079472451
ILI incidence,CH,2026-04-15,2026-04-12,0.25,1,quantile,13.9797628484943
ILI incidence,CH,2026-04-15,2026-04-12,0.3,1,quantile,15.3618157535989
ILI incidence,CH,2026-04-15,2026-04-12,0.35,1,quantile,17.1175930600854
ILI incidence,CH,2026-04-15,2026-04-12,0.4,1,quantile,18.4422611224782
ILI incidence,CH,2026-04-15,2026-04-12,0.45,1,quantile,19.843265697799
ILI incidence,CH,2026-04-15,2026-04-12,0.5,1,quantile,21.0243510309287
ILI incidence,CH,2026-04-15,2026-04-12,0.55,1,quantile,22.8671953511234
ILI incidence,CH,2026-04-15,2026-04-12,0.6,1,quantile,24.2692117210701
ILI incidence,CH,2026-04-15,2026-04-12,0.65,1,quantile,26.1423476495487
ILI incidence,CH,2026-04-15,2026-04-12,0.7,1,quantile,28.2234316095161
ILI incidence,CH,2026-04-15,2026-04-12,0.75,1,quantile,30.2264005845497
ILI incidence,CH,2026-04-15,2026-04-12,0.8,1,quantile,32.9752039425108
ILI incidence,CH,2026-04-15,2026-04-12,0.85,1,quantile,35.9139994684048
ILI incidence,CH,2026-04-15,2026-04-12,0.9,1,quantile,39.7199111370411
ILI incidence,CH,2026-04-15,2026-04-12,0.95,1,quantile,46.8844924010307
ILI incidence,CH,2026-04-15,2026-04-12,0.975,1,quantile,51.5221080337254
ILI incidence,CH,2026-04-15,2026-04-12,0.99,1,quantile,59.1311689426984
ILI incidence,CH,2026-04-15,2026-04-19,0.01,2,quantile,3.43166821095343
ILI incidence,CH,2026-04-15,2026-04-19,0.025,2,quantile,4.69857723871986
ILI incidence,CH,2026-04-15,2026-04-19,0.05,2,quantile,6.09616814817356
ILI incidence,CH,2026-04-15,2026-04-19,0.1,2,quantile,7.90936847463598
ILI incidence,CH,2026-04-15,2026-04-19,0.15,2,quantile,10.3365129069889
ILI incidence,CH,2026-04-15,2026-04-19,0.2,2,quantile,12.0413506687249
ILI incidence,CH,2026-04-15,2026-04-19,0.25,2,quantile,13.1365016124244
ILI incidence,CH,2026-04-15,2026-04-19,0.3,2,quantile,14.8956731870759
ILI incidence,CH,2026-04-15,2026-04-19,0.35,2,quantile,16.2651758864889
ILI incidence,CH,2026-04-15,2026-04-19,0.4,2,quantile,17.8518777520469
ILI incidence,CH,2026-04-15,2026-04-19,0.45,2,quantile,19.8709048052043
ILI incidence,CH,2026-04-15,2026-04-19,0.5,2,quantile,21.5297648562512
ILI incidence,CH,2026-04-15,2026-04-19,0.55,2,quantile,23.5562134818683
ILI incidence,CH,2026-04-15,2026-04-19,0.6,2,quantile,25.640002774457
ILI incidence,CH,2026-04-15,2026-04-19,0.65,2,quantile,28.5730963344857
ILI incidence,CH,2026-04-15,2026-04-19,0.7,2,quantile,31.1090231824556
ILI incidence,CH,2026-04-15,2026-04-19,0.75,2,quantile,34.0478316529596
ILI incidence,CH,2026-04-15,2026-04-19,0.8,2,quantile,37.4328237431563
ILI incidence,CH,2026-04-15,2026-04-19,0.85,2,quantile,41.5722126452556
ILI incidence,CH,2026-04-15,2026-04-19,0.9,2,quantile,46.1580180561951
ILI incidence,CH,2026-04-15,2026-04-19,0.95,2,quantile,55.8062557756525
ILI incidence,CH,2026-04-15,2026-04-19,0.975,2,quantile,63.4950426279824
ILI incidence,CH,2026-04-15,2026-04-19,0.99,2,quantile,79.5402319715099
ILI incidence,CH,2026-04-15,2026-04-26,0.01,3,quantile,2.99361999248431
ILI incidence,CH,2026-04-15,2026-04-26,0.025,3,quantile,3.77457409076609
ILI incidence,CH,2026-04-15,2026-04-26,0.05,3,quantile,5.33821753924519
ILI incidence,CH,2026-04-15,2026-04-26,0.1,3,quantile,7.37499905292896
ILI incidence,CH,2026-04-15,2026-04-26,0.15,3,quantile,9.30197029307226
ILI incidence,CH,2026-04-15,2026-04-26,0.2,3,quantile,10.9448626006066
ILI incidence,CH,2026-04-15,2026-04-26,0.25,3,quantile,12.6517929306615
ILI incidence,CH,2026-04-15,2026-04-26,0.3,3,quantile,14.3684973576435
ILI incidence,CH,2026-04-15,2026-04-26,0.35,3,quantile,16.7026797412487
ILI incidence,CH,2026-04-15,2026-04-26,0.4,3,quantile,18.1114893031779
ILI incidence,CH,2026-04-15,2026-04-26,0.45,3,quantile,19.6183604061107
ILI incidence,CH,2026-04-15,2026-04-26,0.5,3,quantile,22.1474077805812
ILI incidence,CH,2026-04-15,2026-04-26,0.55,3,quantile,23.9722074420789
ILI incidence,CH,2026-04-15,2026-04-26,0.6,3,quantile,26.2103206138675
ILI incidence,CH,2026-04-15,2026-04-26,0.65,3,quantile,28.5019150561114
ILI incidence,CH,2026-04-15,2026-04-26,0.7,3,quantile,31.9581739287444
ILI incidence,CH,2026-04-15,2026-04-26,0.75,3,quantile,36.1631422999482
ILI incidence,CH,2026-04-15,2026-04-26,0.8,3,quantile,41.0854564042341
ILI incidence,CH,2026-04-15,2026-04-26,0.85,3,quantile,46.3835689518723
ILI incidence,CH,2026-04-15,2026-04-26,0.9,3,quantile,52.4097620676175
ILI incidence,CH,2026-04-15,2026-04-26,0.95,3,quantile,65.7507510609084
ILI incidence,CH,2026-04-15,2026-04-26,0.975,3,quantile,76.8643564431503
ILI incidence,CH,2026-04-15,2026-04-26,0.99,3,quantile,92.8508246778268
ILI incidence,CH,2026-04-15,2026-05-03,0.01,4,quantile,3.84880571458222
ILI incidence,CH,2026-04-15,2026-05-03,0.025,4,quantile,4.65183011858216
ILI incidence,CH,2026-04-15,2026-05-03,0.05,4,quantile,5.8143487023062
ILI incidence,CH,2026-04-15,2026-05-03,0.1,4,quantile,7.63864318652131
ILI incidence,CH,2026-04-15,2026-05-03,0.15,4,quantile,9.23370137441553
ILI incidence,CH,2026-04-15,2026-05-03,0.2,4,quantile,11.2922880345913
ILI incidence,CH,2026-04-15,2026-05-03,0.25,4,quantile,13.1484372034803
ILI incidence,CH,2026-04-15,2026-05-03,0.3,4,quantile,15.0365729126669
ILI incidence,CH,2026-04-15,2026-05-03,0.35,4,quantile,16.5141535549233
ILI incidence,CH,2026-04-15,2026-05-03,0.4,4,quantile,19.0257668629257
ILI incidence,CH,2026-04-15,2026-05-03,0.45,4,quantile,21.0329425608554
ILI incidence,CH,2026-04-15,2026-05-03,0.5,4,quantile,22.9328076429929
ILI incidence,CH,2026-04-15,2026-05-03,0.55,4,quantile,26.2368219862407
ILI incidence,CH,2026-04-15,2026-05-03,0.6,4,quantile,28.574858140949
ILI incidence,CH,2026-04-15,2026-05-03,0.65,4,quantile,30.9614811709029
ILI incidence,CH,2026-04-15,2026-05-03,0.7,4,quantile,35.9171468688391
ILI incidence,CH,2026-04-15,2026-05-03,0.75,4,quantile,40.188307615599
ILI incidence,CH,2026-04-15,2026-05-03,0.8,4,quantile,44.9632108180848
ILI incidence,CH,2026-04-15,2026-05-03,0.85,4,quantile,51.7430686811711
ILI incidence,CH,2026-04-15,2026-05-03,0.9,4,quantile,61.8338769781819
ILI incidence,CH,2026-04-15,2026-05-03,0.95,4,quantile,79.1928256819635
ILI incidence,CH,2026-04-15,2026-05-03,0.975,4,quantile,97.4674634149708
ILI incidence,CH,2026-04-15,2026-05-03,0.99,4,quantile,116.723620463809
ILI incidence,CH,2026-04-15,2026-04-12,,1,median,21.0243510309287
ILI incidence,CH,2026-04-15,2026-04-19,,2,median,21.5297648562512
ILI incidence,CH,2026-04-15,2026-04-26,,3,median,22.1474077805812
ILI incidence,CH,2026-04-15,2026-05-03,,4,median,22.9328076429929
ILI incidence,CZ,2026-04-15,2026-04-12,0.01,1,quantile,5.68961593660683
ILI incidence,CZ,2026-04-15,2026-04-12,0.025,1,quantile,6.39041285346693
ILI incidence,CZ,2026-04-15,2026-04-12,0.05,1,quantile,7.12613154663046
ILI incidence,CZ,2026-04-15,2026-04-12,0.1,1,quantile,8.12863082031802
ILI incidence,CZ,2026-04-15,2026-04-12,0.15,1,quantile,8.91700276597299
ILI incidence,CZ,2026-04-15,2026-04-12,0.2,1,quantile,9.51718597181367
ILI incidence,CZ,2026-04-15,2026-04-12,0.25,1,quantile,10.0011672508343
ILI incidence,CZ,2026-04-15,2026-04-12,0.3,1,quantile,10.4425462872308
ILI incidence,CZ,2026-04-15,2026-04-12,0.35,1,quantile,10.9321216071208
ILI incidence,CZ,2026-04-15,2026-04-12,0.4,1,quantile,11.3947313449777
ILI incidence,CZ,2026-04-15,2026-04-12,0.45,1,quantile,11.9698468940079
ILI incidence,CZ,2026-04-15,2026-04-12,0.5,1,quantile,12.4215206549428
ILI incidence,CZ,2026-04-15,2026-04-12,0.55,1,quantile,13.0314415299713
ILI incidence,CZ,2026-04-15,2026-04-12,0.6,1,quantile,13.5806265839641
ILI incidence,CZ,2026-04-15,2026-04-12,0.65,1,quantile,14.0597244171215
ILI incidence,CZ,2026-04-15,2026-04-12,0.7,1,quantile,14.8032282813033
ILI incidence,CZ,2026-04-15,2026-04-12,0.75,1,quantile,15.7255689607667
ILI incidence,CZ,2026-04-15,2026-04-12,0.8,1,quantile,16.6160678030667
ILI incidence,CZ,2026-04-15,2026-04-12,0.85,1,quantile,17.6345576529416
ILI incidence,CZ,2026-04-15,2026-04-12,0.9,1,quantile,19.1575072159469
ILI incidence,CZ,2026-04-15,2026-04-12,0.95,1,quantile,21.3216699767615
ILI incidence,CZ,2026-04-15,2026-04-12,0.975,1,quantile,24.3913600225024
ILI incidence,CZ,2026-04-15,2026-04-12,0.99,1,quantile,28.6092051703843
ILI incidence,CZ,2026-04-15,2026-04-19,0.01,2,quantile,3.79306611364602
ILI incidence,CZ,2026-04-15,2026-04-19,0.025,2,quantile,4.5665377562398
ILI incidence,CZ,2026-04-15,2026-04-19,0.05,2,quantile,5.54438984491988
ILI incidence,CZ,2026-04-15,2026-04-19,0.1,2,quantile,6.59288396062602
ILI incidence,CZ,2026-04-15,2026-04-19,0.15,2,quantile,7.53520453513578
ILI incidence,CZ,2026-04-15,2026-04-19,0.2,2,quantile,8.39548241414647
ILI incidence,CZ,2026-04-15,2026-04-19,0.25,2,quantile,9.13612638269067
ILI incidence,CZ,2026-04-15,2026-04-19,0.3,2,quantile,10.1141431437152
ILI incidence,CZ,2026-04-15,2026-04-19,0.35,2,quantile,10.630586297189
ILI incidence,CZ,2026-04-15,2026-04-19,0.4,2,quantile,11.3762264792159
ILI incidence,CZ,2026-04-15,2026-04-19,0.45,2,quantile,11.9585469613961
ILI incidence,CZ,2026-04-15,2026-04-19,0.5,2,quantile,12.9317635011581
ILI incidence,CZ,2026-04-15,2026-04-19,0.55,2,quantile,13.7932522260314
ILI incidence,CZ,2026-04-15,2026-04-19,0.6,2,quantile,14.5842270319881
ILI incidence,CZ,2026-04-15,2026-04-19,0.65,2,quantile,15.6833734981794
ILI incidence,CZ,2026-04-15,2026-04-19,0.7,2,quantile,16.9790617389316
ILI incidence,CZ,2026-04-15,2026-04-19,0.75,2,quantile,18.1003243415071
ILI incidence,CZ,2026-04-15,2026-04-19,0.8,2,quantile,19.5226127653089
ILI incidence,CZ,2026-04-15,2026-04-19,0.85,2,quantile,21.2965673251156
ILI incidence,CZ,2026-04-15,2026-04-19,0.9,2,quantile,23.3857881156672
ILI incidence,CZ,2026-04-15,2026-04-19,0.95,2,quantile,27.7257180648906
ILI incidence,CZ,2026-04-15,2026-04-19,0.975,2,quantile,32.2694376491175
