"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.01",376.219495670961
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.025",416.412248507281
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.05",454.398216654582
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.1",502.513832218968
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.15",537.823650724744
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.2",567.647989796034
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.25",594.549280014973
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.3",619.792247199662
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.35",644.139347363735
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.4",668.126140366137
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.45",692.183474968164
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.5",716.704974868321
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.55",742.095180796718
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.6",768.815931553745
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.65",797.445495455723
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.7",828.771291221921
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.75",863.958696557608
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.8",904.902387103615
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.85",955.082619198337
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.9",1022.19279961466
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.95",1130.43141934571
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.975",1233.55166146612
2026-04-22,"ARI incidence",2026-04-19,1,"BG","quantile","0.99",1365.33599909519
2026-04-22,"ARI incidence",2026-04-26,2,"BG","quantile","0.01",206.574686450159
2026-04-22,"ARI incidence",2026-04-26,2,"BG","quantile","0.025",249.639189331717
2026-04-22,"ARI incidence",2026-04-26,2,"BG","quantile","0.05",293.792002320501
2026-04-22,"ARI incidence",2026-04-26,2,"BG","quantile","0.1",354.473609429409
2026-04-22,"ARI incidence",2026-04-26,2,"BG","quantile","0.15",402.34741512696
2026-04-22,"ARI incidence",2026-04-26,2,"BG","quantile","0.2",444.966410097883
2026-04-22,"ARI incidence",2026-04-26,2,"BG","quantile","0.25",485.110028916362
2026-04-22,"ARI incidence",2026-04-26,2,"BG","quantile","0.3",524.237530444009
