"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.01",299.114728451091
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.025",323.668874106125
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.05",346.39301565867
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.1",374.579548729705
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.15",394.881501791011
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.2",411.798771748907
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.25",426.888730015022
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.3",440.91065238736
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.35",454.314864488646
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.4",467.410759661207
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.45",480.440378201217
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.5",493.617988631897
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.55",507.15703707766
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.6",521.294629326913
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.65",536.321255909708
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.7",552.626064672474
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.75",570.77805425415
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.8",591.693650921255
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.85",617.042625688643
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.9",650.485910208683
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.95",703.41695036108
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.975",752.802441612314
2026-04-15,"ARI incidence",2026-04-12,1,"BG","quantile","0.99",814.599534976896
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.01",371.986456760515
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.025",412.290061081471
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.05",450.429124665657
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.1",498.799962940185
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.15",534.337159441411
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.2",564.378133824504
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.25",591.49310156415
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.3",616.951620150891
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.35",641.519861760587
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.4",665.736758992872
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.45",690.036637421917
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.5",714.817066039277
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.55",740.487403408083
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.6",767.515735009115
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.65",796.488882664851
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.7",828.206655452223
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.75",863.853587725374
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.8",905.356546042031
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.85",956.256604790792
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.9",1024.38547687357
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.95",1134.39253796094
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.975",1239.32999151301
2026-04-15,"ARI incidence",2026-04-19,2,"BG","quantile","0.99",1373.6076370919
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.01",375.816945987465
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.025",422.49454976655
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.05",467.251175309722
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.1",524.768158158021
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.15",567.523219207654
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.2",603.974495732845
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.25",637.106730179028
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.3",668.406640917799
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.35",698.781701874969
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.4",728.88005351873
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.45",759.233908817128
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.5",790.340414758729
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.55",822.7213826292
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.6",856.983214433577
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.65",893.895718111926
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.7",934.517901173603
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.75",980.429089213162
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.8",1034.21249674306
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.85",1100.63861717074
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.9",1190.31225788076
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.95",1336.83552703094
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.975",1478.45213990605
2026-04-15,"ARI incidence",2026-04-26,3,"BG","quantile","0.99",1662.08037681684
2026-04-15,"ARI incidence",2026-05-03,4,"BG","quantile","0.01",115.289059969161
2026-04-15,"ARI incidence",2026-05-03,4,"BG","quantile","0.025",152.360921821452
2026-04-15,"ARI incidence",2026-05-03,4,"BG","quantile","0.05",193.648347827099
2026-04-15,"ARI incidence",2026-05-03,4,"BG","quantile","0.1",255.317616927917
2026-04-15,"ARI incidence",2026-05-03,4,"BG","quantile","0.15",307.67301525698
2026-04-15,"ARI incidence",2026-05-03,4,"BG","quantile","0.2",356.839149246223
