origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.01,1584.904519147858
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.025,1602.6002944806626
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.05,1625.45381055963
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.1,1660.1411675754655
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.15,1686.6106107336427
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.2,1709.1912199738956
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.25,1727.4259285935354
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.3,1744.9844476554292
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.35,1759.5250525512613
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.4,1773.520417034772
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.45,1788.7127389619227
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.5,1802.55465318054
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.55,1816.0867281728115
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.6,1829.168643448388
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.65,1841.231352478048
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.7,1853.4422607353536
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.75,1865.59881504342
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.8,1877.9528679869056
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.85,1889.8901184084973
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.9,1900.633234635188
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.95,1912.70109684736
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.975,1917.8977669474075
2026-04-22,ILI incidence,-1,2026-04-05,AT,quantile,0.99,1920.9630240614244
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.01,1548.0461838923632
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.025,1567.5451839998698
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.05,1594.3442918337485
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.1,1630.141048295205
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.15,1657.3340517481504
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.2,1680.2798600868723
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.25,1700.9825929966464
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.3,1718.5022934007516
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.35,1735.2608910600234
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.4,1750.2034302078364
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.45,1764.2823533429323
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.5,1778.8081120684012
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.55,1792.3129292832637
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.6,1806.4638336387409
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.65,1818.1287714587047
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.7,1831.10360495185
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.75,1843.8961921425707
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.8,1856.2634329016344
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.85,1867.7145026030528
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.9,1881.9532106831043
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.95,1896.8725283161505
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.975,1905.8392488053064
2026-04-22,ILI incidence,0,2026-04-12,AT,quantile,0.99,1912.8947274061625
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.01,1514.2402318909594
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.025,1538.3649851783348
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.05,1564.5992139236084
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.1,1603.0204381457163
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.15,1631.9055069053566
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.2,1656.3677157134682
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.25,1678.7722655384994
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.3,1697.5376429969235
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.35,1713.768376917851
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.4,1730.3315299890942
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.45,1745.6252063539823
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.5,1759.6769339987072
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.55,1774.314675753347
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.6,1787.9468412871615
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.65,1801.2243167638446
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.7,1814.6777586416104
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.75,1827.61969810469
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.8,1841.222530431976
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.85,1856.024407122805
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.9,1872.857700332656
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.95,1890.1883741497152
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.975,1901.4956376059845
2026-04-22,ILI incidence,1,2026-04-19,AT,quantile,0.99,1909.8439859443656
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.01,1480.4319390291537
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.025,1510.1340926278372
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.05,1542.667682178531
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.1,1580.440400366347
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.15,1611.076688772706
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.2,1637.6626137446042
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.25,1660.2229170266128
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.3,1679.1890725001035
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.35,1697.0365931339556
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.4,1714.180758130443
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.45,1730.7220208050094
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.5,1745.9428294444149
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.55,1760.2272236892418
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.6,1775.2006519437011
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.65,1788.1627915910888
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.7,1803.7355621913
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.75,1818.3391447634613
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.8,1833.4813130925843
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.85,1848.9325606456664
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.9,1867.7529842342697
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.95,1886.3296097437528
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.975,1899.2570391369184
2026-04-22,ILI incidence,2,2026-04-26,AT,quantile,0.99,1908.017496023009
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.01,1448.759667584685
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.025,1482.799719544085
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.05,1516.2965999727596
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.1,1560.0165821586882
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.15,1593.9166523647425
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.2,1621.2567902323708
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.25,1644.4466457958604
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.3,1663.9144976071748
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.35,1684.8690958205148
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.4,1701.7768242554332
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.45,1718.7161418908602
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.5,1736.2242658640082
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.55,1750.514983886516
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.6,1765.7846310699726
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.65,1780.4086210130863
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.7,1796.6706789490545
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.75,1812.1450486611056
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.8,1828.985601212818
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.85,1845.109210544324
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.9,1864.949102313888
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.95,1884.519429487557
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.975,1897.654094995764
2026-04-22,ILI incidence,3,2026-05-03,AT,quantile,0.99,1907.3610502421168
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.01,1416.1262930201983
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.025,1459.9813492432988
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.05,1496.31380248946
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.1,1545.459333686909
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.15,1582.5962684923852
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.2,1608.7282180984173
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.25,1632.7784679629722
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.3,1654.0119991719714
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.35,1675.2783750847543
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.4,1693.8470330455002
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.45,1710.8004588247356
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.5,1728.7125964534234
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.55,1743.6023276957394
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.6,1759.03728235072
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.65,1775.566389712126
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.7,1792.22841037709
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.75,1808.937040533024
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.8,1825.958911761303
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.85,1842.3747092885808
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.9,1862.784591769456
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.95,1882.6596011693537
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.975,1896.8892802638693
2026-04-22,ILI incidence,4,2026-05-10,AT,quantile,0.99,1906.9946966945165
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.01,7.359159826904117
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.025,7.419038165276901
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.05,7.525581468992511
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.1,7.649318900687482
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.15,7.734545629518689
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.2,7.825169965673818
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.25,7.924205919619322
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.3,8.031830289058128
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.35,8.128430696071757
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.4,8.215363620199108
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.45,8.274010574412488
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.5,8.374405192316912
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.55,8.476844595807801
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.6,8.544623328985592
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.65,8.626742752394962
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.7,8.70080434972367
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.75,8.789779832917135
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.8,8.874182268225226
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.85,8.976286441725406
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.9,9.098615708735778
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.95,9.338551492971336
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.975,9.58473371945583
2026-04-22,ILI incidence,-1,2026-04-05,CZ,quantile,0.99,9.716801169510305
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.01,672.8868100689054
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.025,683.2862831184856
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.05,693.2341122201108
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.1,707.4448121277076
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.15,713.7224820778471
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.2,720.9364634001851
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.25,726.3988687568994
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.3,730.2254011899356
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.35,733.7776662914785
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.4,735.9508038582693
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.45,739.2241541019569
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.5,742.9131669437045
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.55,745.0253850380178
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.6,746.9977524020018
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.65,750.3076457561584
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.7,753.1930941308026
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.75,755.8416007357646
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.8,758.9845132640963
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.85,761.5947771177473
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.9,764.4283245418821
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.95,770.4754157827883
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.975,774.3338615832326
2026-04-22,ARI incidence,-1,2026-04-05,CZ,quantile,0.99,779.1189019294039
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.01,7.2328290364178045
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.025,7.261110307953612
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.05,7.298682186656157
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.1,7.418495302035621
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.15,7.515076852837874
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.2,7.606334075118831
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.25,7.673583582096002
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.3,7.751539833228292
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.35,7.828013544597804
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.4,7.918659013452665
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.45,8.0036646423947
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.5,8.084462821536073
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.55,8.15831997106969
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.6,8.247196883276557
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.65,8.322457696154332
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.7,8.3888247358962
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.75,8.451834954391277
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.8,8.529889335440695
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.85,8.597034087460274
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.9,8.660029727834544
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.95,8.722741393719126
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.975,8.772979833169495
2026-04-22,ILI incidence,0,2026-04-12,CZ,quantile,0.99,8.79158999063201
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.01,640.2916413531989
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.025,656.7016345762098
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.05,668.8543463386309
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.1,683.1990008193648
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.15,690.1957307678244
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.2,696.1008376501636
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.25,700.2714150288909
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.3,704.134152508213
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.35,707.7463803361527
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.4,710.8937795188921
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.45,713.9080216793636
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.5,717.8139592598618
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.55,720.2082174874964
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.6,722.3696180224973
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.65,724.6880744185421
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.7,727.7359627821812
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.75,729.5549168375815
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.8,731.9352392985154
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.85,733.4578525822542
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.9,735.3760175452661
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.95,736.9127166076848
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.975,737.9604461385608
2026-04-22,ARI incidence,0,2026-04-12,CZ,quantile,0.99,738.4884115276087
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.01,6.9783392142447
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.025,7.080856686354055
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.05,7.156645515389604
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.1,7.265015498243399
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.15,7.332126873342037
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.2,7.417955838356135
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.25,7.507372009240607
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.3,7.573036811165831
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.35,7.645745279496661
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.4,7.703310405926294
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.45,7.780869152266757
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.5,7.863285655058679
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.55,7.9328600559777405
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.6,8.003570006918101
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.65,8.088452828113939
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.7,8.158855663432862
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.75,8.24911961739068
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.8,8.309661216634714
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.85,8.38440883517927
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.9,8.466811034163129
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.95,8.580479208934571
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.975,8.645232798506012
2026-04-22,ILI incidence,1,2026-04-19,CZ,quantile,0.99,8.705345589377572
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.01,613.3625741251553
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.025,631.5416116084202
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.05,643.8566818096795
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.1,658.4810922240159
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.15,669.5812278077408
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.2,674.5300263924203
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.25,677.7591420163257
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.3,680.6314792712805
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.35,683.6321175509054
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.4,686.9993550980302
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.45,690.1657287212981
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.5,692.902488668584
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.55,695.8669189709631
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.6,699.0894001909886
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.65,701.9530901758669
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.7,705.4448254904901
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.75,708.013086524104
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.8,711.9314433620922
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.85,715.5289768213761
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.9,718.8113219552863
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.95,723.8148511347636
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.975,726.0311964212219
2026-04-22,ARI incidence,1,2026-04-19,CZ,quantile,0.99,728.119226685458
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.01,6.818701555658314
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.025,6.90964683140754
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.05,7.025720584828384
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.1,7.124726996842246
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.15,7.2173408251832125
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.2,7.281028141360674
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.25,7.36095946780084
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.3,7.437171616356152
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.35,7.519438315993912
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.4,7.578839413814965
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.45,7.628332454477824
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.5,7.70714696931616
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.55,7.800898431789765
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.6,7.877256511828226
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.65,7.972686163346836
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.7,8.053448687984892
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.75,8.121694671535487
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.8,8.234993273760535
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.85,8.306855531219373
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.9,8.405418869849255
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.95,8.53921549540476
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.975,8.616965523127792
2026-04-22,ILI incidence,2,2026-04-26,CZ,quantile,0.99,8.690140495029999
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.01,592.2870764982611
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.025,608.7068191329569
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.05,622.8987441637573
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.1,635.4492620742636
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.15,647.7306682290938
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.2,652.0119223428097
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.25,656.0226317257593
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.3,658.5384106058556
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.35,662.7322429441639
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.4,666.714378447262
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.45,671.6753756601181
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.5,674.5328527331358
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.55,679.3717535417259
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.6,681.3968863300707
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.65,685.6618834733698
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.7,688.1465144126876
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.75,692.267393336322
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.8,697.393870568931
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.85,702.8485277551899
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.9,709.2606069295584
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.95,714.9422261042998
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.975,720.4540676969311
2026-04-22,ARI incidence,2,2026-04-26,CZ,quantile,0.99,724.6785753131788
2026-04-22,ILI incidence,3,2026-05-03,CZ,quantile,0.01,6.711993768573685
2026-04-22,ILI incidence,3,2026-05-03,CZ,quantile,0.025,6.773242166697647
