origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.2,1982.7064890125137
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.25,1996.0429084865605
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.3,2009.8348880276617
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.35,2023.4377486102608
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.4,2036.4717940887351
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.45,2049.8883491814363
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.5,2063.723761134432
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.55,2077.815107443757
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.6,2092.1242330585924
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.65,2105.903287928339
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.7,2120.9447264002483
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.75,2137.529321208121
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.8,2153.703835480825
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.85,2170.949872773914
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.9,2193.8335802248657
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.95,2223.130309094714
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.975,2246.8016612533293
2026-04-15,ILI incidence,0,2026-04-05,AT,quantile,0.99,2265.8141427208548
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.01,1856.943191726521
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.025,1883.5563935572093
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.05,1909.750890827064
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.1,1933.9872209645137
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.15,1950.432919920452
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.2,1965.0315157040984
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.25,1979.0546621172773
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.3,1993.5840964559784
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.35,2006.8698953431465
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.4,2021.562097759473
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.45,2035.4163222428456
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.5,2049.605670199906
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.55,2063.046045660577
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.6,2078.722409266629
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.65,2093.867783777408
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.7,2108.1781963231665
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.75,2124.7464855445705
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.8,2141.604299287362
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.85,2159.944280229852
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.9,2183.706571306454
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.95,2212.311553106033
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.975,2238.2773838917547
2026-04-15,ILI incidence,1,2026-04-12,AT,quantile,0.99,2259.214470739581
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.01,1809.318017962397
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.025,1843.5555670684844
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.05,1879.1896385274545
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.1,1914.2554376289363
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.15,1934.3501992615256
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.2,1951.0353755253416
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.25,1965.2926601036872
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.3,1980.9259654665973
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.35,1995.4718498412149
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.4,2008.9439646638
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.45,2024.02461727329
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.5,2038.4632863169577
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.55,2052.950916179856
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.6,2068.3892649590507
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.65,2084.389600222428
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.7,2098.621233045816
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.75,2115.2430590093045
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.8,2133.7741102399955
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.85,2153.3018941417604
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.9,2177.3371530965405
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.95,2207.4705509658725
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.975,2234.2613443369523
2026-04-15,ILI incidence,2,2026-04-19,AT,quantile,0.99,2254.976151735908
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.01,1762.5293433309334
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.025,1805.971819732048
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.05,1849.946593666849
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.1,1893.735968430764
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.15,1920.0475391253613
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.2,1940.1072185143296
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.25,1955.492853352964
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.3,1970.990651930639
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.35,1987.106713333036
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.4,2000.5964124189315
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.45,2016.1487981357925
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.5,2030.474313104281
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.55,2045.774073432478
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.6,2060.790567763739
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.65,2076.6608009484808
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.7,2093.114165773598
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.75,2109.5218413970283
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.8,2128.998215052677
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.85,2148.933082897441
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.9,2172.186932787236
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.95,2204.175657960367
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.975,2232.695149028287
2026-04-15,ILI incidence,3,2026-04-26,AT,quantile,0.99,2253.2100731810847
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.01,1713.275258569437
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.025,1771.2329353413877
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.05,1824.163266035258
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.1,1873.334803239415
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.15,1907.7801935935263
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.2,1929.8289836803767
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.25,1947.6497505636744
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.3,1963.7237750015167
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.35,1980.1372147785792
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.4,1994.664889344186
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.45,2008.747020026168
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.5,2024.0987388237245
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.55,2040.4294979619413
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.6,2055.2024987884856
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.65,2071.520319353372
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.7,2089.112151439727
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.75,2104.7481420316963
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.8,2124.716265193504
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.85,2146.47860683534
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.9,2169.9261348182927
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.95,2203.07780031928
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.975,2230.671117411596
2026-04-15,ILI incidence,4,2026-05-03,AT,quantile,0.99,2252.793104909657
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.01,62.78116876738664
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.025,63.014580762827926
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.05,63.66481061924841
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.1,64.22944469559465
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.15,64.54302876318363
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.2,64.74766628291941
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.25,65.15315857643643
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.3,65.53368754184228
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.35,65.76479491970572
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.4,65.99496678012855
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.45,66.31374891472855
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.5,66.53194664866567
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.55,66.71169820767848
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.6,66.91910033955672
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.65,67.03134697023815
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.7,67.21132669004191
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.75,67.34371098764359
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.8,67.48306987917377
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.85,67.62099292795406
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.9,67.72648934152174
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.95,67.93018308908631
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.975,67.98638801225566
2026-04-15,ILI incidence,-1,2026-03-29,BE,quantile,0.99,68.02507065948475
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.01,62.08927526061203
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.025,62.17444518488289
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.05,62.60636296625198
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.1,62.9616923228999
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.15,63.27907656573298
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.2,63.467722819956165
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.25,63.652518614892806
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.3,63.816673090901645
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.35,64.02860805601341
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.4,64.30083741972588
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.45,64.55902921340362
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.5,64.67412426982705
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.55,64.8330972098233
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.6,64.9337032579907
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.65,65.2095575875837
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.7,65.39830912351725
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.75,65.58641349514441
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.8,65.93047002396254
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.85,66.27463106355735
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.9,66.48658855127887
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.95,66.77432521010084
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.975,67.29246311521712
2026-04-15,ILI incidence,0,2026-04-05,BE,quantile,0.99,67.5661545514056
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.01,61.84833000061594
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.025,61.94820084092942
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.05,62.00224622605221
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.1,62.258577486255085
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.15,62.44684764984165
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.2,62.70397921851299
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.25,62.840339739187975
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.3,62.94584794802785
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.35,63.259497083287926
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.4,63.34735256072612
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.45,63.53428855177333
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.5,63.72442582637738
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.55,63.92759087033424
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.6,64.19062762603137
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.65,64.49847198734061
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.7,64.63444141130361
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.75,65.08715998382283
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.8,65.21965160583377
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.85,65.89443671403062
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.9,66.2208384769616
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.95,66.49561667176125
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.975,67.02350346504396
2026-04-15,ILI incidence,1,2026-04-12,BE,quantile,0.99,67.38945947572118
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.01,61.60613842988528
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.025,61.670987475369046
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.05,61.75805564895488
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.1,61.917277952079175
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.15,62.05109011847603
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.2,62.11143183764816
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.25,62.36242616023185
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.3,62.6590069324064
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.35,62.7952879770655
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.4,62.949681351814654
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.45,63.08270023897754
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.5,63.41572138217101
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.55,63.68510816952129
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.6,63.928859506375495
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.65,64.20998322655038
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.7,64.31953244366456
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.75,64.80786039391032
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.8,64.99016145779183
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.85,65.69942848269854
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.9,66.10500832948782
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.95,66.34527585342508
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.975,66.88337087725029
2026-04-15,ILI incidence,2,2026-04-19,BE,quantile,0.99,67.32031973031867
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.01,61.50814134477953
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.025,61.51646124195036
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.05,61.606708182415694
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.1,61.7286093306078
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.15,61.83988209569228
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.2,61.96697465978557
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.25,62.17369566648277
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.3,62.46680093011677
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.35,62.63649130537782
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.4,62.74936182434058
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.45,62.90895199975386
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.5,63.29863136706885
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.55,63.49965467960615
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.6,63.80421057055665
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.65,64.12812588229889
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.7,64.23952969087982
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.75,64.66873094824356
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.8,64.94471051829957
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.85,65.64951021341211
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.9,66.04912396755877
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.95,66.30178796768858
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.975,66.8453944861922
2026-04-15,ILI incidence,3,2026-04-26,BE,quantile,0.99,67.29482979963512
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.01,61.4117893786435
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.025,61.447444999987134
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.05,61.50131683545294
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.1,61.64961892035304
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.15,61.737524883063855
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.2,61.89917191721141
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.25,62.07686010090524
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.3,62.39634362201448
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.35,62.53428984585701
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.4,62.651125318765125
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.45,62.81403566197582
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.5,63.22154761408629
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.55,63.49389923663575
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.6,63.74254287505761
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.65,64.10077016159906
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.7,64.18159493087254
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.75,64.62585844233254
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.8,64.91480642578539
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.85,65.62969032580946
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.9,66.03720193237187
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.95,66.29072294204687
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.975,66.8308928505866
2026-04-15,ILI incidence,4,2026-05-03,BE,quantile,0.99,67.28532319046256
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.01,726.4900544577257
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.025,733.061723056432
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.05,738.8574213273351
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.1,749.0010161526027
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.15,757.2338593623126
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.2,764.5451347295864
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.25,771.5862181737025
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.3,779.6705161455924
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.35,786.7861258505482
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.4,793.8995122763953
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.45,800.9524635333391
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.5,807.3657945520215
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.55,814.6664767052298
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.6,821.8832643381638
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.65,828.5214505843467
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.7,835.7987562340312
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.75,843.8536901922841
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.8,850.8327640608671
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.85,858.9612878920859
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.9,867.4142953508298
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.95,878.2579811010356
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.975,885.4592607405391
2026-04-15,ARI incidence,-1,2026-03-29,BG,quantile,0.99,894.4350654570052
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.01,700.2205882337497
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.025,702.4867587550219
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.05,706.3607459101581
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.1,714.2541035345087
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.15,722.192328424849
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.2,729.7240574965689
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.25,736.6513704102532
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.3,744.0587895331253
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.35,752.1586594676669
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.4,759.5281010989288
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.45,766.4914742186836
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.5,774.0921867352672
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.55,780.7029090173995
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.6,788.9965682028487
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.65,795.6713571789164
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.7,803.1537309253016
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.75,810.9327766873807
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.8,818.6147102183523
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.85,826.2269681929718
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.9,834.835172649974
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.95,844.0741333392053
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.975,848.2853922304515
2026-04-15,ARI incidence,0,2026-04-05,BG,quantile,0.99,851.4107875409625
2026-04-15,ARI incidence,1,2026-04-12,BG,quantile,0.01,657.1463037267833
2026-04-15,ARI incidence,1,2026-04-12,BG,quantile,0.025,665.8858134367566
2026-04-15,ARI incidence,1,2026-04-12,BG,quantile,0.05,673.7516432558275
2026-04-15,ARI incidence,1,2026-04-12,BG,quantile,0.1,681.9777372868401
2026-04-15,ARI incidence,1,2026-04-12,BG,quantile,0.15,689.8850502716137
2026-04-15,ARI incidence,1,2026-04-12,BG,quantile,0.2,697.636894950048
